"Employers who were issued a positive Labour Market Impact Assessment (LMIA) by Stream, National Occupational Classification (NOC) 2011 and business location in 2018 (April-June)",,,,, 
Province/Territory,Stream,Employer,Address,Occupation,Approved Positions 
,,Technicolor Canada Inc,"Vancouver, BC V6B 2S2",5241-Graphic designers and illustrators,5
,,Thinkific Labs Inc.,"Vancouver, BC V6A 4C4",2174-Computer programmers and interactive media developers,1
,,Trademango Solutions Inc,"VANCOUVER, BC V6A 3T2",0213-Computer and information systems managers,1
,,Vitality Visual Effects Ltd.,"Vancouver, BC V5T 1H4","5131-Producers, directors, choreographers and related occupations",1
,,VTeamLabs Canada Inc.,"VANCOUVER, BC V5T 4T5",2173-Software engineers and designers,1
,,,,2175-Web designers and developers,2
,,Westrock Financial Ltd,"SURREY, BC V3R 6Y8",2174-Computer programmers and interactive media developers,1
,,Zenefits Development Inc.,"VANCOUVER, BC V6B 2X5",2173-Software engineers and designers,1
,,Zenvoice Inc.,"Vancouver, BC V6B 2N5",2173-Software engineers and designers,1
,,Ziva Dynamics Inc.,"Vancouver, BC V6B 1T3",2174-Computer programmers and interactive media developers,1
Yukon,    High Wage,45325 Yukon Inc.,"WHITEHORSE, YT Y1A 5M2","2271-Air pilots, flight engineers and flying instructors",1
,   Low Wage,45006 Yukon Inc. o/a Andrea's Hotel,"Watson Lake, YT Y0A 1C0",6513-Food and beverage servers,1
,,The Whitehorse Barbershop Ltd.  o/a Hendrik's Barbershop,"WHITEHORSE, YT Y1A 1J5",6341-Hairstylists and barbers,1
Northwest Territories,    High Wage,Global Technical Systems,"NORMAL WELLS, NT X0E 0V0",7271-Carpenters,1
Employers carrying on business in Canada with Head Office outside of Canada,    High Wage,A. Schubbauer GesmbH (Austrian company),"VIENNA, 1230",7295-Floor covering installers,5
,,A.A. Petra Building Ltd.,"LIMASSOL, 4809239",0714-Facility operation and maintenance managers,1
,,"Action Pipeline Contractors, Inc","TUSCON, 85719",2243-Industrial instrument technicians and mechanics,1
,,Adcole Corporation,"Marlborough, 01752",2232-Mechanical engineering technologists and technicians,1
,,"Advanced Gauging Technologies, L.L.C.","Plain City, 43064",2243-Industrial instrument technicians and mechanics,1
,,"Advanced Turbine Support, LLC","Gainesville, 32608",2261-Non-destructive testers and inspection technicians,2
,,AJ Sprayfoam Services LLC Slabjack Geotechnical,"EAST WENATCHEE, 98802",7522-Public works maintenance equipment operators and related workers,4
,,Alcatel Submarine Networks,"GREENWICH, SE10OAG",7245-Telecommunications line and cable workers,5
,,Allstate Power Vac,"Aston, 19014",6732-Specialized cleaners,2
,,Andgar Corporation,"FERNDALE, 98248",2242-Electronic service technicians (household and business equipment),1
,,AP&A Ltd.,"LONDON, W55DB",2241-Electrical and electronics engineering technologists and technicians,14
,,,,7237-Welders and related machine operators,10
,,,,"7252-Steamfitters, pipefitters and sprinkler system installers",19
,,,,"7302-Contractors and supervisors, heavy equipment operator crews",9
,,,,7611-Construction trades helpers and labourers,12
,,Ardent Global LLC,"Houston, 77032","7302-Contractors and supervisors, heavy equipment operator crews",2
,,Asphalt Institute Inc.,"Lexington, 40511",4021-College and other vocational instructors,1
,,ATI Corporation of N. A.,"Greer, 29651",2242-Electronic service technicians (household and business equipment),1
,,Australian Maritime Technologies Pty Ltd.,"Melbourne, Victoria, 3000",0711-Construction managers,1
,,Barrier Specialty Roofing & Coatings Inc.,"Fresno, 93722",7293-Insulators,10
,,"Bio-Waves, Inc","ENCINITAS, 92024",2121-Biologists and related scientists,3
,,"BPO & P, INC.","Midfield, 77458",6532-Outdoor sport and recreational guides,3
,,C & C Concessions Inc,"Indianapolis, 46217",0621-Retail and wholesale trade managers,2
,,C&H System A/S,"NAESTVED, 4700",2233-Industrial engineering and manufacturing technologists and technicians,1
,,,,7242-Industrial electricians,1
,,"C.G. Bretting Manufacturing Co., Inc.","Ashland, 54806",2233-Industrial engineering and manufacturing technologists and technicians,2
,,Cablecam LLC,"FORT WORTH, 76137",5222-Film and video camera operators,3
,,,,"5227-Support occupations in motion pictures, broadcasting, photography and the performing arts",7
,,Calsource,"SYRACUSE, 13204",2243-Industrial instrument technicians and mechanics,1
,,Camp Pathfinder,"Rochester, 14625",6321-Chefs,1
,,CAT Scale Company,"Walcott, 52773",7445-Other repairers and servicers,8
,,CEMS Compliance Services LLC,"Wood River Junction, 02894",2231-Civil engineering technologists and technicians,1
,,CIRCOR Reliability Services Company,"HOUSTON, 77053",7311-Construction millwrights and industrial mechanics,2
,,Clios Corporation Ltd,"LONDON, W22BE","5226-Other technical and co-ordinating occupations in motion pictures, broadcasting and the performing arts",5
,,"CLPros, LLC d.b.a Crealyst-US","Bacliff, 77518",9421-Chemical plant machine operators,4
,,Colt Atlantic Services Inc.,"Flowery Branch, 30542",7333-Electrical mechanics,6
,,Cyberhawk Innovations Ltd,"Livingston, West Lothian, EH547GA",2132-Mechanical engineers,1
,,,,"7384-Other trades and related occupations, n.e.c.",1
,,"Data Consultants, Inc.","Grand Rapids, 49504",2241-Electrical and electronics engineering technologists and technicians,1
,,Dent Wizard International Corp (USA Company),"ST. LOUIS, 63044",7322-Motor vehicle body repairers,31
,,DFT Deichmann Filter Technik GMBH,"BEBRA, 36179",2243-Industrial instrument technicians and mechanics,2
,,"Digital Domain 3.0, Inc.","Los Angeles, 90066",5241-Graphic designers and illustrators,2
,,Directions Inc.,"Schaumburg, 60168","5131-Producers, directors, choreographers and related occupations",3
,,,,5222-Film and video camera operators,1
,,,,5225-Audio and video recording technicians,5
,,,,"5226-Other technical and co-ordinating occupations in motion pictures, broadcasting and the performing arts",1
,,Duane Houkom Incorporated,"Friendswood, 77549","7372-Drillers and blasters - surface mining, quarrying and construction",3
,,Dunn Service Group Inc.,"Thomasville, 27361",6732-Specialized cleaners,8
,,Elektriker Losningen APS,"ESBJERG, 6700",2243-Industrial instrument technicians and mechanics,4
,,"Ellis Pro Media, LLC","FIFE, 98424",2242-Electronic service technicians (household and business equipment),1
,,"ELMCO Engineering, Inc.","Indianapolis, 46203",2243-Industrial instrument technicians and mechanics,2
,,"FireCheck CO2 Service, LLC","Dundee, 48131",2243-Industrial instrument technicians and mechanics,2
,,First Global Gear Services LLC,"TRUMBULL, 06611",2232-Mechanical engineering technologists and technicians,2
,,Fluoron Inc.,"Elkton, 21921",2243-Industrial instrument technicians and mechanics,2
,,Force Technology Norway A/S,"TRONDHEIM, 7038",2261-Non-destructive testers and inspection technicians,4
,,"Ford Models, Inc.","New York, 10010","5232-Other performers, n.e.c.",4
,,Gleason Metrology Systems,"Dayton, 45449",2242-Electronic service technicians (household and business equipment),3
,,Gleitbau GmbH,"SALZBURG, A5020","7204-Contractors and supervisors, carpentry trades",7
,,Global Field Services International Inc.,"Elgin, 60123",0211-Engineering managers,2
,,,,2243-Industrial instrument technicians and mechanics,3
,,"Goliath Construction Services, LLC","Reynoldsburg, 43068","7204-Contractors and supervisors, carpentry trades",2
,,,,7611-Construction trades helpers and labourers,9
,,GoodCorporation Limited,"LONDON, SW63NS",1122-Professional occupations in business management consulting,1
,,HAMM Equipment Inc,"Casper, 82601",2232-Mechanical engineering technologists and technicians,3
,,"Healey Fire Protection, Inc.","Orion, 48359",2242-Electronic service technicians (household and business equipment),2
,,,,4021-College and other vocational instructors,1
,,Heffner Management,"Seattle, 98121","5232-Other performers, n.e.c.",1
,,Heller Machine Tools LP,"Troy, 48084",2243-Industrial instrument technicians and mechanics,1
,,HMB Solutions LLC,"CHURCH POINT, 70525",2255-Technical occupations in geomatics and meteorology,1
,,Hotwork-USA LLC,"Lexington, 40503",2243-Industrial instrument technicians and mechanics,2
,,"HS Entertainment Group Incorporated,","BEIJING, 100027","5131-Producers, directors, choreographers and related occupations",10
,,,,5135-Actors and comedians,3
,,,,5221-Photographers,1
,,,,5222-Film and video camera operators,4
,,,,5225-Audio and video recording technicians,3
,,,,"5226-Other technical and co-ordinating occupations in motion pictures, broadcasting and the performing arts",12
,,,,"5227-Support occupations in motion pictures, broadcasting, photography and the performing arts",10
,,IMG Model Management,"New York, 10010","5232-Other performers, n.e.c.",4
,,"Industrial Kiln & Dryer Group, Inc.","Louisville, 40243","9211-Supervisors, mineral and metal processing",2
,,Interior Preservation Inc,"Wyckoff, 07481",7295-Floor covering installers,3
,,Intership AS,"HAREID, MORE OG ROMSDAL, 6069","2273-Deck officers, water transport",3
,,,,"2274-Engineer officers, water transport",2
,,,,7532-Water transport deck and engine room crew,4
,,JBR Industrial Services LLC,"MAYSVILLE, 41056",7311-Construction millwrights and industrial mechanics,2
,,,,7612-Other trades helpers and labourers,2
,,Jenoptik Automotive North America LLC,"Rochester Hills, 48309",2232-Mechanical engineering technologists and technicians,1
,,Jensen Drilling Company,"Eugene, 97403","7372-Drillers and blasters - surface mining, quarrying and construction",2
,,John Zink Hamworthy Combustion Engineering Ltd.,"Poole Dorset, BH170LA",2232-Mechanical engineering technologists and technicians,1
,,Kate Ryan Inc.,"New York, 10013",5221-Photographers,3
,,Kenz Figee Group B.V.,"Zaandam, 1505HE","7302-Contractors and supervisors, heavy equipment operator crews",2
,,Kirby Offshore Marine,"Houston, 77251","2273-Deck officers, water transport",3
,,,,"2274-Engineer officers, water transport",2
,,,,7532-Water transport deck and engine room crew,3
,,Kiwi Air Ltd.,"GISBORNE, 4071","2271-Air pilots, flight engineers and flying instructors",13
,,,,7315-Aircraft mechanics and aircraft inspectors,4
,,Laserline Inc.,"Santa Clara, 95054",2241-Electrical and electronics engineering technologists and technicians,1
,,Lawrence Bay Lodge Ltd,"Tolna, 58380",0632-Accommodation service managers,2
,,"Link Commercial Vehicle Testing, Inc. / Link Ohio, Inc.","East Liberty, 43319",2173-Software engineers and designers,1
,,Link Engineering,"Plymouth, 48170",2242-Electronic service technicians (household and business equipment),2
,,Louis Dreyfus Armateurs S.A.S,"Suresnes Cedex, 92158",2254-Land survey technologists and technicians,4
,,,,"2273-Deck officers, water transport",16
,,,,"2274-Engineer officers, water transport",4
,,,,6522-Pursers and flight attendants,1
,,,,"7202-Contractors and supervisors, electrical trades and telecommunications occupations",4
,,,,7242-Industrial electricians,2
,,,,7245-Telecommunications line and cable workers,23
,,,,"7384-Other trades and related occupations, n.e.c.",7
,,,,7532-Water transport deck and engine room crew,5
,,Maersk Tankers Singapore Pte Ltd,"SINGAPORE, 099254","2273-Deck officers, water transport",2
,,,,"2274-Engineer officers, water transport",1
,,,,7532-Water transport deck and engine room crew,1
,,MagikMinds Inc..,"WARRENVILLE, 60555",2174-Computer programmers and interactive media developers,1
,,MagSpec Airborne Surveys Pty Ltd.,"WANGARA, 6065",2212-Geological and mineral technologists and technicians,5
,,"Malvern Instruments, Inc.","Westborough, 01581",2243-Industrial instrument technicians and mechanics,2
,,Marine Contractors & Consultants,"ATHENS, 12241","7202-Contractors and supervisors, electrical trades and telecommunications occupations",12
,,Marlow Navigation Company Limited,"LIMASSOL, 3720","2273-Deck officers, water transport",4
,,,,"2274-Engineer officers, water transport",3
,,,,7242-Industrial electricians,1
,,,,7532-Water transport deck and engine room crew,9
,,"May & Co., (H.K.) Ltd.","HONG KONG, 999077",2232-Mechanical engineering technologists and technicians,1
,,MC Machinery Systems Inc.,"ELK GROVE VILLAGE, 60007",2243-Industrial instrument technicians and mechanics,1
,,Mechanical Dynamics & Analysis Ltd,"Latham, 12110",2132-Mechanical engineers,2
,,Merlin ERD Ltd.,"PERTH, PERTHSHIRE, PH20PF","8222-Contractors and supervisors, oil and gas drilling and services",3
,,Metaswitch Networks Ltd.,"ALAMEDA, 94502",2173-Software engineers and designers,1
,,Micro Motion Inc dba Roxar,"Houston, 77041",2232-Mechanical engineering technologists and technicians,1
,,Mobile Fluid Recovery,"Seguin, 78156",9421-Chemical plant machine operators,1
,,MTU Aero Engines Polska (MTU Poland),"JASIONKA, 36002",2146-Aerospace engineers,1
,,Muse Management LLC,"NEW YORK, 10038","5232-Other performers, n.e.c.",2
,,Narellan Pools (Canada) Ltd.,"BAULKHAM HILLS, 2153","0015-Senior managers - trade, broadcasting and other services, n.e.c.",1
,,"National Compressor Services, LLC","Holland, 43528",2232-Mechanical engineering technologists and technicians,1
,,New Engineering,"ESBJERG, 6700",2173-Software engineers and designers,1
,,Nexans Norway AS,"OSLO, ETTERSTAD, N0605","7202-Contractors and supervisors, electrical trades and telecommunications occupations",1
,,,,7244-Electrical power line and cable workers,4
,,"Next Management, LLC","New York, 10013","5232-Other performers, n.e.c.",2
,,Northern Engraving and Machine Company,"GREEN BAY, 54302",2243-Industrial instrument technicians and mechanics,1
,,N-Tech Engineering Solutions Ltd.,"EVSHAM, WR112LL",2232-Mechanical engineering technologists and technicians,1
,,"One Model Management, LLC","New York, 10012","5232-Other performers, n.e.c.",1
,,Onsite Machining Inc.,"Alma, 48801",7237-Welders and related machine operators,2
,,Ooey Gooey Inc,"ROCHESTER, 14609",4212-Social and community service workers,1
,,P.P. Shirshov Institute of Oceanology,"Moscow, 117218",2241-Electrical and electronics engineering technologists and technicians,2
,,,,"2273-Deck officers, water transport",5
,,,,"2274-Engineer officers, water transport",4
,,,,3112-General practitioners and family physicians,1
,,,,7237-Welders and related machine operators,1
,,,,7246-Telecommunications installation and repair workers,1
,,,,7313-Refrigeration and air conditioning mechanics,1
,,P/F Thor,"Hosvik, 420","2273-Deck officers, water transport",7
,,,,"2274-Engineer officers, water transport",4
,,Petrofac Inc,"Houston, 77077",1122-Professional occupations in business management consulting,1
,,Picca Automation,"ESBJERG, 6700",2173-Software engineers and designers,3
,,"Powell Fabrication & Mfg., LLC","ST. LOUIS, 48880",2243-Industrial instrument technicians and mechanics,2
,,Precision Measuring Corp.,"Fraser, 48026",2241-Electrical and electronics engineering technologists and technicians,1
,,Pro Liquid Pte. Ltd.,"SINGAPORE, 639379","7384-Other trades and related occupations, n.e.c.",2
,,"Professional Materials Management, Inc.","Apollo Beach, 33572",2172-Database analysts and data administrators,1
,,"Professional Rental Tools, LLC","Lafayette, 70598",2212-Geological and mineral technologists and technicians,4
,,"Quality Vision Services, Inc.","Rochester, 14621",2243-Industrial instrument technicians and mechanics,1
,,Qubiqa,"ESBJERG, 6700",2173-Software engineers and designers,1
,,,,7242-Industrial electricians,1
,,,,7311-Construction millwrights and industrial mechanics,2
,,R.C. Roll Grinding Inc.,"BRADENTON, 34280",2243-Industrial instrument technicians and mechanics,2
,,Raw TV Ltd.,"LONDON, EC2A3LT","5131-Producers, directors, choreographers and related occupations",23
,,,,5222-Film and video camera operators,6
,,,,5225-Audio and video recording technicians,7
,,"RedZone Robotics, Inc.","WARRENDALE, 15086",2232-Mechanical engineering technologists and technicians,5
,,REIN Technologies Inc.,"CHAPEL HILL, 27514","1123-Professional occupations in advertising, marketing and public relations",1
,,Retubeco Inc.,"Ooltewah, 37363",2243-Industrial instrument technicians and mechanics,2
,,Richard J. Bagan Inc.aka MonTech USA,"COLUMBIA CITY, 46725",2141-Industrial and manufacturing engineers,1
,,RPM and Associates Inc.,"Rapid City, 57703",7237-Welders and related machine operators,4
,,Sakamura U.S.A. Inc.,"Marion, 43302",2243-Industrial instrument technicians and mechanics,1
,,,,7311-Construction millwrights and industrial mechanics,1
,,Samper Installation,"ESBJERG, 6700",7242-Industrial electricians,8
,,Seal-Tite International,"Madisonville, 70447",2232-Mechanical engineering technologists and technicians,1
,,Service Communications Inc.,"REDMOND, 98052",7441-Residential and commercial installers and servicers,2
,,"Sierra Instruments, Inc.","Lansing, 48906",2243-Industrial instrument technicians and mechanics,1
,,Skyscraper Two Ltd.,"LEWISVILLE, 75056","0513-Recreation, sports and fitness program and service directors",1
,,SM Calvoerde,"CALVOERDE, 39359",7311-Construction millwrights and industrial mechanics,3
,,Sofec Inc.,"Houston, 77094",2232-Mechanical engineering technologists and technicians,1
,,Stink LLC,"Culver City, 90232","5131-Producers, directors, choreographers and related occupations",1
,,Storykeep Inc,"BROOKLYN, 11215",5221-Photographers,1
,,Strainstall UK Ltd.,"COWES, P0318PD",2232-Mechanical engineering technologists and technicians,1
,,"Synergo, LLC","Tigard, 97224",7445-Other repairers and servicers,1
,,TB Marine Shipmanagement GMBH&CO.  KG,"HAMBURG, 22761","2273-Deck officers, water transport",5
,,,,"2274-Engineer officers, water transport",2
,,,,7242-Industrial electricians,1
,,,,7532-Water transport deck and engine room crew,10
,,"Technicolor Creative Services USA, Inc.","Culver City, 90232","5226-Other technical and co-ordinating occupations in motion pictures, broadcasting and the performing arts",1
,,The Gleason Works,"Rochester, 14692",2243-Industrial instrument technicians and mechanics,1
,,The Tundra Touring Co. Ltd,"NASHVILLE, 37221","7512-Bus drivers, subway operators and other transit operators",1
,,The Vannoy Group,"Littleton, 80127",1122-Professional occupations in business management consulting,1
,,"The Whale Camp, Inc.","Kirkwood, 17536",0632-Accommodation service managers,1
,,"Thermoscan, Inc.","Burr Ridge, 60527",2261-Non-destructive testers and inspection technicians,1
,,Toshiba Technical Services International Corporation,"MINATO-KU, 1050014",2243-Industrial instrument technicians and mechanics,1
,,Trelleborg Offshore UK Ltd.,"Skelmersdale, Lancashire, WN88EA",7293-Insulators,4
