"Employers who were issued a positive Labour Market Impact Assessment (LMIA) by stream, National Occupational Classification (NOC) 2011 and business location in 2019 (April-June)",,,,, 
Province/Territory,Stream,Employer,Address,Occupation,Approved Positions 
,,New Tokyo Sushi,"Dawson Creek, BC V1G 1Z4",0631-Restaurant and food service managers,1
,,,,6322-Cooks,1
,,Newport Childcare Center Inc.,"PORT MOODY, BC V3H 5C9",4214-Early childhood educators and assistants,1
,,Nicola Inn Ltd.  o/a Newtown Restaurant,"Merritt, BC V1K 1K1",6322-Cooks,1
,,Nippon Travel Agency Canada Ltd,"VANCOUVER, BC V6E 2R1","6313-Accommodation, travel, tourism and related services supervisors",1
,,NLL Management (2013) Ltd.,"Whistler, BC V0N 1B2",6525-Hotel front desk clerks,1
,,,,"6711-Food counter attendants, kitchen helpers and related support occupations",1
,,Non Stop Pizza & Indian Cuisine Ltd.,"Surrey, BC V3W 3N1",6322-Cooks,1
,,Nonhyun Enterprise Ltd.,"COQUITLAM, BC V3K 3V8",6311-Food service supervisors,1
,,,,6322-Cooks,1
,,Noodle Road,"ABBOTSFORD, BC V2T 1V6",6322-Cooks,1
,,North by Norte Enterprises Ltd. o/a Fayuca,"VANCOUVER, BC V6B 1H7",6322-Cooks,1
,,North Shore Blinds Inc.,"NORTH VANCOUVER, BC V7P 1B7",7441-Residential and commercial installers and servicers,1
,,NTS Restaurant Ltd. dba New Tokyo Sushi,"Fort Nelson, BC V0C 1R0",0631-Restaurant and food service managers,1
,,Nuba Restaurant Group Inc.,"VANCOUVER, BC V6B 1H7",6311-Food service supervisors,1
,,,,6322-Cooks,1
,,Nu-way Hair Dressing and Esthetics School (INTL) Ltd.,"Surrey, BC V3R 5Y5",6341-Hairstylists and barbers,1
,,O.K. Food Mart Ltd.,"Okanagan Falls, BC V0H 1R0",6211-Retail sales supervisors,1
,,Ocean Rain Daycare,"Victoria, BC V8P 4J2",4214-Early childhood educators and assistants,1
,,Ocean Tire Service Ltd.,"SURREY, BC V3W 6W1",1241-Administrative assistants,1
,,,,7535-Other automotive mechanical installers and servicers,2
,,Ocean Wave Drywall Ltd.,"Surrey, BC V3W 5S1",7611-Construction trades helpers and labourers,2
,,Odyssey International Exports (2004) Ltd,"NEW WESTMINSTER, BC V3L 5H4","6342-Tailors, dressmakers, furriers and milliners",1
,,Ok Globalnet Trading Ltd.,"SURREY, BC V3Z 3S6",9618-Labourers in fish and seafood processing,1
,,Olive Grove Childcare Ltd,"WEST VANCOUVER, BC V7S 1N5",4214-Early childhood educators and assistants,1
,,On The Waterfront Enterprises Inc. o/a Cafe Villaggio,"Vancouver, BC V6G 3G1",6311-Food service supervisors,2
,,,,6321-Chefs,1
,,Ondaway enterprises Inc.,"VICTORIA, BC V9A 3H8",6311-Food service supervisors,1
,,One Plus One Construction Ltd,"Surrey, BC V3V 6Z5",7611-Construction trades helpers and labourers,2
,,One Whistler Village Partners Company,"Whistler, BC V0N 1B4",6731-Light duty cleaners,2
,,Onestop Payless Dry Cleaner Ltd.,"Delta, BC V4C 6R8",6316-Other services supervisors,1
,,Onsem Food Ltd o/a Sushi Mong,"Campbell River, BC V9W 2C5",6322-Cooks,1
,,Opa Sushi Ltd. o/a Opa Sushi Bar,"Prince Rupert, BC V8J 1N3",6322-Cooks,1
,,Original Joe's Nanaimo,"Nanaimo, BC V9T 1W1",6322-Cooks,2
,,Original Tandoori Kitchen Ltd.,"Vancouver, BC V5X 3J3",6513-Food and beverage servers,1
,,OSW & JH Enterprise Ltd.  o/a Oh Sushi Mura Japanese Restaurant,"KAMLOOPS, BC V2C 6H4",6322-Cooks,1
,,P.D.J. Framing Ltd,"DELTA, BC V4C 1V7",7611-Construction trades helpers and labourers,3
,,P.G. Glass Ltd.,"SURREY, BC V3W 6Y3",9413-Glass forming and finishing machine operators and glass cutters,1
,,P.P.M.C. Gill Ltd o/a Wings Tap and Grill,"Abbotsford, BC V2S 4L5",0631-Restaurant and food service managers,1
,,,,6322-Cooks,1
,,PA Foods Inc dba Subway,"Nanaimo, BC V9T 4B7","6711-Food counter attendants, kitchen helpers and related support occupations",1
,,Pabla Sweets & Restaurant Inc. o/a Himalaya Sweets & Restaurant,"RICHMOND, BC V6X 2T9",6322-Cooks,1
,,PACE HOLDINGS CANADA INC o/a Avis Car,"NORTH VANCOUVER, BC V7R 4S4",6211-Retail sales supervisors,1
,,Pacific Hospitality Inc o/a Pacific Inn & Suites,"Surrey, BC V3R 1J7",6315-Cleaning supervisors,3
,,Pacific Link Retail Group Inc.,"Richmond, BC V7A 5J5",6311-Food service supervisors,1
,,Pama Holdings Ltd. o/a Wild Wing,"SURREY, BC V3W 5A5",6311-Food service supervisors,1
,,,,6322-Cooks,2
,,Pamola Bakery & Deli Inc,"New Westminister, BC V3M 6B9",6332-Bakers,1
,,Pangaea Enterprises Inc. o/a Kawakubo Sushi-Sake-Steak,"Revelstoke, BC V0E 2S1",6321-Chefs,2
,,Pangea Whistler Enterprises Inc. o/a Pangea Pod Hotel,"VANCOUVER, BC V6Z 2R8",6311-Food service supervisors,2
,,,,6525-Hotel front desk clerks,1
,,Pardeep Building Maintenance Ltd,"SURREY, BC V3V 7Z3",6731-Light duty cleaners,1
,,Parkside Childcare Centre,"PORT MOODY, BC V3H 4Z6",4214-Early childhood educators and assistants,1
,,PBRC Food Enterprises Ltd.,"Coquitlam, BC V3E 1J7",6311-Food service supervisors,1
,,Peace Janitorial Services Ltd,"FORT ST. JOHN, BC V1J 3Z3",6731-Light duty cleaners,2
,,Peak Hospitality Ltd. o/a Vancouver Fish Company Restaurant & Bar Peak Hospitality Ltd.,"VANCOUVER, BC V6H 3R5",6322-Cooks,5
,,Peak Janitorial Inc,"COQUITLAM, BC V3J 6Y1",6315-Cleaning supervisors,2
,,Pembo Foods Inc.,"NEW WESTMINSTER, BC V3M 5X2",6322-Cooks,2
,,Perfect 2 for 1 Pizza Inc.,"Delta, BC V4C 6R2",6311-Food service supervisors,1
,,Petunia Investments Ltd.,"Cache Creek, BC V0K 1H0","6313-Accommodation, travel, tourism and related services supervisors",1
,,,,6315-Cleaning supervisors,1
,,PH Restaurants Limited Partnership o/a Pizza Hut,"VANCOUVER, BC V6B 0N8",6311-Food service supervisors,21
,,Pieter Ciere Enterprises Inc.  o/a Canadian Tire,"SURREY, BC V3W 5A8",6211-Retail sales supervisors,9
,,Pizza Garden,"Vancouver, BC V6B 2C9",6322-Cooks,1
,,PNC Garnet Foods International Inc.,"Vancouver, BC V5R 5L7",6322-Cooks,3
,,PNY Enterprises Inc. o/a Shell Canada,"ABBOTSFORD, BC V2S 3N4",6211-Retail sales supervisors,1
,,Popular Fish House Ltd.,"Surrey, BC V3V 4C1",6322-Cooks,1
,,,,6513-Food and beverage servers,1
,,Portofino Bakery Ltd. o/a Portofino European Bakery,"Victoria, BC V8M 1Z9",6332-Bakers,6
,,Posy's Fingers & Toes Spa Ltd,"Vancouver, BC V6Z 2R6","6562-Estheticians, electrologists and related occupations",1
,,Powell Group Holdings Inc.,"CHILLIWACK, BC V2P 7P8",6311-Food service supervisors,1
,,Prego - Coffee & Deli,"Vancouver, BC V6Z 2M2",6311-Food service supervisors,1
,,Premier Montessori Academy Ltd.,"RICHMOND, BC V6X 1S1",4214-Early childhood educators and assistants,2
,,Premium Tabom Korean Cuisine Ltd,"Vancouver, BC V6G 1C2",6322-Cooks,2
,,Prestige Oceanfront Food & Beverage Ltd. o/a West Coast Grill,"KELOWNA, BC V1Y 1A9",6311-Food service supervisors,1
,,,,6322-Cooks,4
,,PRG Construction Ltd.,"SURREY, BC V3W 5X6",7611-Construction trades helpers and labourers,2
,,Prismatic Coast Investments Inc. o/a Donair Dude,"VANCOUVER, BC V6E 1N1",6322-Cooks,1
,,Provence Marinaside Foods Ltd.  o/a Provence Marinaside,"VANCOUVER, BC V6Z 2Y3",6322-Cooks,1
,,PSI Sushi & Roll Ltd. o/a PSI Sush Roll,"Surrey, BC V3T 2W6",6322-Cooks,1
,,PTS Enterprises Ltd.,"HOPE, BC V0X 1L3",6211-Retail sales supervisors,1
,,Q Spot Restaurant,"Fort St. John, BC V1J 2T1",6311-Food service supervisors,1
,,,,6322-Cooks,1
,,Q.E. Park Restaurant Inc. dba Seasons in the Park Restaurant,"Vancouver, BC V6G 3E7",6322-Cooks,1
,,Q's Restaurant Ltd. dba Q's Restaurant,"Golden, BC V0A 1H1",6311-Food service supervisors,1
,,Quark Consulting Group Ltd o/a Shell Gas Station,"MAPLE RIDGE, BC V2X 2P7",6211-Retail sales supervisors,1
,,Quark Foods Ltd,"RICHMOND, BC V6X 2C7","6711-Food counter attendants, kitchen helpers and related support occupations",2
,,R. Dasanjh Inc. o/a Little Caesars Pizza,"Vancouver, BC V5W 2Z6",6311-Food service supervisors,1
,,R.J.L. Holdings Ltd o/a Mastaro Sushi,"Fort St. John, BC V1J 3Y1",6322-Cooks,1
,,R.K. Fashion Ltd.  o/a Mona Cloth Warehouse,"Abbotsford, BC V2T 3S4",6211-Retail sales supervisors,1
,,,,"6342-Tailors, dressmakers, furriers and milliners",1
,,Radiant Hair & Nail Salon Inc.,"VANCOUVER, BC V5Z 1E9",6341-Hairstylists and barbers,1
,,Rash Enterprises Inc,"Surrey, BC V3R 5Y5","6711-Food counter attendants, kitchen helpers and related support occupations",1
,,Ravnoor Enterprises Ltd.,"LANGLEY, BC V2Z 1K7",6211-Retail sales supervisors,1
,,Reach For The Stars Montessori Learning Academy Inc.,"BURNABY, BC V5H 4H7",4214-Early childhood educators and assistants,1
,,Really Amazing Food Ltd. o/a Brown's Crafthouse Kitchen & Bar,"Vancouver, BC V6N 3E6",6311-Food service supervisors,1
,,Red Rose Restaurant Ltd,"Surrey, BC V4A 5A4",6322-Cooks,1
,,Reliance Learning Academy Inc.,"Surrey, BC V3W 2N6",4216-Other instructors,1
,,Revitaliz Juice Bar Ltd.,"SURREY, BC V3X 2M7",6311-Food service supervisors,1
,,Rhodem Enterprises Ltd. o/a Days Inn Chetwynd,"Chetwynd, BC V0C 1J0","6313-Accommodation, travel, tourism and related services supervisors",1
,,Ricky's All Day Grill,"Langley, BC V3A 8M6",6322-Cooks,2
,,Rinku's Fresh Meats & Tandoori House Ltd. o/a Fraserview Meats,"Richmond, BC V3V 3C4","6331-Butchers, meat cutters and fishmongers - retail and wholesale",2
,,Rising Star Brentwood Ltd o/a CEFA Early Learning Burnaby Brentwood,"BURNABY, BC V5C 3Z5",4214-Early childhood educators and assistants,2
,,Rising Star Learning (Cambie) Ltd.  o/a CEFA Early Learning Cambie,"Vancouver, BC V5X 4V1",4214-Early childhood educators and assistants,2
,,Rising Star Learning Ltd. dba CEFA Junior Kindergarten,"Burnaby, BC V5H 1Y9",4214-Early childhood educators and assistants,2
,,Rizwan Holdings Ltd. o/a A Touch of Class Car Care,"BURNABY, BC V5C 3W7",1241-Administrative assistants,1
,,RKG Holdings Ltd.  o/a Dairy Queen Grill & Chill,"DELTA, BC V4K 3L7","6711-Food counter attendants, kitchen helpers and related support occupations",1
,,Robata Enterprises Ltd.,"VANCOUVER, BC V5Z 4C2",6322-Cooks,1
,,Robin Enterprises Ltd,"Delta, BC V4E 3G3",6311-Food service supervisors,1
,,Rocket Transport Inc.,"Abbotsford, BC V2T 5L4","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",1
,,Rocky Mountain Holdings (Canada) Ltd.,"REVELSTOKE, BC V0E 2S0","6313-Accommodation, travel, tourism and related services supervisors",1
,,Rocky Mountain Restaurants Inc. dba Tim Hortons,"North Vancouver, BC V7N 2K3",6311-Food service supervisors,9
,,Roshan's Big Bazaar Ltd.,"SURREY, BC V3T 1H9",6211-Retail sales supervisors,1
,,Roy & Jeremy Holdings Ltd. o/a Nana Sushi Restaurant,"Nanaimo, BC V9R 5B8",6322-Cooks,1
,,Royal Mobile Auto Detailing LTD.,"VANCOUVER, BC V6Z 2S1",6315-Cleaning supervisors,1
,,Rozzini's Restaurant Ltd,"New Westminster, BC V3M 5B3",6322-Cooks,2
,,RTL Royal Terminal Logistics Inc,"Surrey, BC V3W 0V4",1311-Accounting technicians and bookkeepers,1
,,S & Co Enterprises Corp o/a Otaru Japanese Kitchen,"Richmond, BC V7C 5K1",0631-Restaurant and food service managers,1
,,S&H Sushi Box Food Ltd,"ABBOTSFORD, BC V2S 8A3",6322-Cooks,1
,,Sabhai Thai Restaurant Ltd,"Sidney, BC V8L 1X9",6322-Cooks,2
,,Sagano Sushi,"Abbotsford, BC V2S 2A6",6322-Cooks,1
,,,,"6711-Food counter attendants, kitchen helpers and related support occupations",1
,,Sahara Custom Kitchen Cabinets,"Surrey, BC V3W 2V3",7272-Cabinetmakers,1
,,Sai Woo Chop Suey Limited Partnership,"Vancouver, BC V6A 1T3",6322-Cooks,1
,,Salathai Thai Restaurant,"Vancouver, BC V6Z 1X9",6322-Cooks,3
,,Salerno Pizza Ltd. o/a Boston Pizza Dawson Creek,"Dawson Creek, BC V1G 1Z8",6322-Cooks,3
,,Salon de Haru,"North Vancouver, BC V7L 1C2",6341-Hairstylists and barbers,1
,,Salon Era Inc.,"RICHMOND, BC V6X 4B4",6341-Hairstylists and barbers,1
,,Saman Bakery Ltd,"NORTH VANCOUVER, BC V7P 1R4",6332-Bakers,3
,,Sandhu Food Services Ltd,"VANCOUVER, BC V7X 1G4","6711-Food counter attendants, kitchen helpers and related support occupations",2
,,Sandong Restaurant Ltd.  o/a Yewon Restaurant,"COQUITLAM, BC V3K 3V8",6311-Food service supervisors,1
,,Sanjwal Restaurant Group Ltd,"DELTA, BC V4E 2A6",6311-Food service supervisors,1
,,,,"6711-Food counter attendants, kitchen helpers and related support occupations",3
,,Saras Enterprises Ltd. o/a Tiny Town Childcare Centre,"Burnaby, BC V5G 2J1",4214-Early childhood educators and assistants,1
,,Sasha & Julien Hair Salon Ltd. o/a Sejong Hair Salon,"VANCOUVER, BC V6M 3W5",6341-Hairstylists and barbers,1
,,Savtaj Holdings Ltd. o/a Subway,"Richmond, BC V6V 2W8","6711-Food counter attendants, kitchen helpers and related support occupations",1
,,Sawmill Bay Shellfish Company Ltd.,"HERIOT BAY, BC V0P 1H0",9618-Labourers in fish and seafood processing,2
,,Scimedica Health Group Limited,"SURREY, BC V3Z 6T3",1241-Administrative assistants,1
,,Sciue Pender Holdings Inc o/a Sciue Italian Bakery Caffe,"Vancouver, BC V6C 2V6",6311-Food service supervisors,1
,,Scoop Lake Outfitters,"Kelowna, BC V1P 1A3",6532-Outdoor sport and recreational guides,1
,,Sea Star Education Ltd,"NEW WESTMINSTER, BC V3L 3C8",4214-Early childhood educators and assistants,1
,,Seacastle Enterprises Inc. o/a Burger King,"VICTORIA, BC V9B 1H9","6711-Food counter attendants, kitchen helpers and related support occupations",1
,,Sealink Excavating Ltd.,"SURREY, BC V3V 3Y4",1241-Administrative assistants,1
,,Seaville Transport Logistics Ltd.,"Richmond, BC V6V 1L6",7452-Material handlers,1
,,Sechelt Saffron Restaurant,"Sechelt, BC V0N 3A0",6322-Cooks,1
,,Seoin Enterprises Ltd o/a Chosun Korean Restaurant,"Vancouver, BC V5R 5L6",6322-Cooks,1
,,Seok Gi Si Dae Restaurant Ltd.,"Coquitlam, BC V3J 3X6",6322-Cooks,1
,,Seongs Enterprises Ltd. o/a Sparwood Esso,"Sparwood, BC V0B 2G0",6211-Retail sales supervisors,1
,,Seto Sushi,"Nanaimo, BC V9T 5K7",6322-Cooks,1
,,SGK Hospitality Inc.  o/a Fox & Fiddle,"Surrey, BC V3S 7R2",6322-Cooks,2
,,SGM Fashions and Fabric Ltd.,"ABBOTSFORD, BC V2T 1S3","6342-Tailors, dressmakers, furriers and milliners",2
,,Shin Pangaea Enterprises Inc. o/a Kawakubo,"Vernon, BC V1T 2C9",6311-Food service supervisors,1
,,Shio Japanese Kitchen Ltd,"COQUITLAM, BC V3B 0C6",6322-Cooks,1
,,Shoreside Management Corporation,"UCLUELET, BC V0R 3Z0",6731-Light duty cleaners,3
,,Shorty III Productions Canada Ltd,"BURNABY, BC V5M 3Z3","6742-Other service support occupations, n.e.c.",1
,,Sigma Inn & Suites Ltd o/a Star Motel - Morden,"Hudson's Hope, BC V0C 1V0",6322-Cooks,2
,,Silky Touch Esthetics Ltd,"VANCOUVER, BC V5W 2Z4",6341-Hairstylists and barbers,1
,,Siman Fresh Foods Ltd o/a Subway,"Whistler, BC V0N 1B2","6711-Food counter attendants, kitchen helpers and related support occupations",2
,,Singletrack Sushi Inc.,"WHISTLER, BC V8E 0A9",6322-Cooks,2
,,Sizzling Tandoor Restaurant Ltd.,"Victoria, BC V8Z 2J8",6322-Cooks,1
,,Skyway Brands Ventures Inc. o/a Tim Hortons,"RICHMOND, BC V7B 1Y7",6311-Food service supervisors,1
,,Skyway Brands YVR Inc. o/a Wendy's,"RICHMOND, BC V7B 0A5",0631-Restaurant and food service managers,1
,,,,6311-Food service supervisors,1
,,SMAK Food Inc,"VANCOUVER, BC V6E 2P4",6311-Food service supervisors,1
,,Small Victory Bakery LTD.,"VANCOUVER, BC V6B 2W9",6311-Food service supervisors,1
,,SMHRAJ Enterprises Inc.,"ABBOTSFORD, BC V2T 6H5",6211-Retail sales supervisors,1
,,SNK Trade Inc.,"BURNABY, BC V3N 1L6","6711-Food counter attendants, kitchen helpers and related support occupations",1
,,Sohan Enterprises Inc dba Subway,"SAANICHTON, BC V8M 2A6","6711-Food counter attendants, kitchen helpers and related support occupations",1
,,Sohi Vacations Ltd,"SURREY, BC V3W 0E6","6313-Accommodation, travel, tourism and related services supervisors",1
,,SOJO2 Holdings LTD o/a Guilt and Company,"VANCOUVER, BC V6A 1B2",6311-Food service supervisors,1
,,Solmaz Enterprises Ltd o/a Pizza Garden New Westminster,"NEW WESTMINSTER, BC V3M 0G3",6311-Food service supervisors,1
,,Soo Management Inc.  o/a Sushi Nanaimo,"Vancouver, BC V5L 4R7",6322-Cooks,1
,,South China Seas Trading Co. Ltd.,"VANCOUVER, BC V5P 2S7",6211-Retail sales supervisors,1
,,South Hall Banquet & Wedding Palace,"Vancouver, BC V5X 4W1",6322-Cooks,1
,,SOV Construction Inc.,"Coquitlam, BC V3B 5X9",7291-Roofers and shinglers,3
,,Sparkling Hill Wellness Hotel Ltd.,"Vernon, BC V1H 2K7",6321-Chefs,7
,,SST Dental Laboratory Inc.,"Delta, BC V4E 3G5","3223-Dental technologists, technicians and laboratory assistants",1
,,Steve Chung Law Corporation  o/a Chung & Associates,"New Westminster, BC V3L 1V3",1241-Administrative assistants,1
,,Steveston's Art Connection Ltd o/a Renaissance Kids Early Learning Centre,"Richmond, BC V7E 2G3",4214-Early childhood educators and assistants,1
,,Studio 1 Hair Design Inc.,"SURREY, BC V3S 1E9",6341-Hairstylists and barbers,1
,,Sub4umanagement Ltd.,"Castlegar, BC V1N 1G8",6311-Food service supervisors,1
,,Subway,"Abbotsford, BC V2S 7E6","6711-Food counter attendants, kitchen helpers and related support occupations",2
,,,"Brentwood Bay, BC V8M 1R1","6711-Food counter attendants, kitchen helpers and related support occupations",1
,,,"Surrey, BC V3V 0C6",0631-Restaurant and food service managers,1
,,,"Surrey, BC V4A 4N3",6311-Food service supervisors,1
,,,"Whistler, BC V0N 1B4","6711-Food counter attendants, kitchen helpers and related support occupations",2
,,Subway Development 2000 Inc.. O/A Subway,"RICHMOND, BC V7B 0A2",0631-Restaurant and food service managers,1
,,Suen Consulting Inc,"Coquitlam, BC V3E 0J5",4214-Early childhood educators and assistants,2
,,Suihou Canada Enterprise Ltd. o/a Koyuki Sapporo Ramen,"Vancouver, BC V6E 2B1",6322-Cooks,1
,,Sunflex Windows and Doors Renovations Ltd.,"SURREY, BC V3W 6A7",7441-Residential and commercial installers and servicers,1
,,Sunny's Clyde Inn Inc.,"Surrey, BC V3S 1C5",6322-Cooks,1
,,Sunshine Vancouver Healthcare LTD.,"Victoria, BC V8W 1G9",3232-Practitioners of natural healing,1
,,Suraj Imports Ltd.,"Vancouver, BC V6B 1B8",6211-Retail sales supervisors,1
,,Surecare Cleaning Service Ltd,"NEW WESTMINSTER, BC V3M 4K6",1221-Administrative officers,1
,,,,6315-Cleaning supervisors,1
,,,,6732-Specialized cleaners,2
,,Surrey Powder Coating Ltd,"SURREY, BC V3R 7S2",7452-Material handlers,1
,,Sushi 990 Ltd o/a Sushi 990,"Port Coquitlam, BC V3B 8B2",6322-Cooks,1
,,Sushi Aria,"Richmond, BC V6Y 1K3",6322-Cooks,1
,,Sushi Field Inc,"VICTORIA, BC V8S 1G1",6322-Cooks,1
,,Sushi Garden HG Restaurant Inc.,"Burnaby, BC V5E 1E2",6322-Cooks,3
,,Sushi Garden Restaurant Inc.,"Burnaby, BC V5H 2B3",6322-Cooks,5
,,Sushi Giwa,"Burnaby, BC V5B 1R4",6322-Cooks,1
,,Sushi Island Japanese Restaurant,"Victoria, BC V8T 2C4",6322-Cooks,1
,,Sushi Moon Ltd.,"Vancouver, BC V5X 3T3",6322-Cooks,1
,,Sushi Mura Entertainment Ltd,"Vancouver, BC V6M 2W7",6322-Cooks,2
,,Sushi Ocean Dream Japanese Restaurant,"GRAND FORKS, BC V0H 1H2",6322-Cooks,1
,,Sushi Oyama Restaurants Ltd.,"Burnaby, BC V5H 2E8",6322-Cooks,3
,,Sushi Te Japanese Restaurant Ltd,"Mission, BC V2V 7B8",6322-Cooks,1
,,Sushi Town Restaurant (Coquitlam) Ltd.  o/a Sushi Town Japanese Restaurant,"Coquitlam, BC V3B 1C2",6322-Cooks,2
,,Sushi Town Restaurant (North Van) Ltd.  o/a Sushi Town Japanese Restaurant,"NORTH VANCOUVER, BC V7P 1T3",6322-Cooks,3
,,Sushi Town Restaurant Ltd.  o/a Sushi Town Japanese Restaurant,"Burnaby, BC V5B 1R7",6322-Cooks,1
,,Sushi Wara,"Nanaimo, BC V9R 6L1",6322-Cooks,1
,,Sushi Yama Cafe,"Kelowna, BC V1Y 2K4",6322-Cooks,1
,,Sushico Japanese Restaurant Chilliwack Ltd.,"Chilliwack, BC V2R 0P9",6322-Cooks,1
,,SushiRang,"Cranbrook, BC V1C 3S3",6311-Food service supervisors,1
,,,,6322-Cooks,2
,,Sushisi Enterprises Ltd.  o/a Sushi S Japanese Restaurant,"Burnaby, BC V5G 3H5",6322-Cooks,1
,,Sushivan Japanese Restaurant Ltd,"Vancouver, BC V6H 3G8",6322-Cooks,1
,,Sushiwa Restaurant Ltd.  o/a Sushiwa Roll & Teriyaki,"Chilliwack, BC V2R 4M5",6322-Cooks,1
,,Sutlej Investments Ltd. dba The Grand Taj Banquet Hall,"Surrey, BC V3W 4G2",6322-Cooks,1
,,Swatch Restaurants Ltd o/a Donair Affair,"Surrey, BC V3W 1Z1",6311-Food service supervisors,1
,,Sweet Obsession Cakes & Pastries Ltd,"Vancouver, BC V6K 3C2",6332-Bakers,1
,,SYK Enterprises Ltd o/a Yama Sushi,"North Vancouver, BC V7K 1C7",6322-Cooks,1
,,T & R Restaurant Ltd. o/a Sushi Royal Tokyo,"Kamloops, BC V2C 2A5",6311-Food service supervisors,1
,,T&J Rise up Enterprise Ltd. o/a Sushi Gio,"Langley, BC V1M 2N9",0631-Restaurant and food service managers,1
,,,,6322-Cooks,1
,,Tacofino Bentall Inc.,"VANCOUVER, BC V6B 2V2",6322-Cooks,1
,,Tacorporation Restaurant Ltd. o/a La Mezcaleria,"Vancouver, BC V5L 3Y4",6322-Cooks,3
,,Taione Trading Ltd.,"Vancouver, BC V5X 0B2",1241-Administrative assistants,1
,,Tairyou Suisan Restaurant Ltd. o/a Tairyouichiba,"Burnaby, BC V5H 1Z8",6311-Food service supervisors,1
,,Take R Enterprise Inc. o/a Jinya Ramen Bar,"VANCOUVER, BC V6B 1A6",6311-Food service supervisors,1
,,,,6322-Cooks,1
,,Takoyaki Enterprises Ltd. o/a Shiro Japanese Restaurant,"Vancouver, BC V5Z 2V9",6322-Cooks,1
,,Taman Sari Royal Heritage Spa,"Whistler, BC V0N 1B4",6564-Other personal service occupations,3
,,Tan Child Care Inc. o/a Canyon Springs Montessori School,"COQUITLAM, BC V3B 2W3",4214-Early childhood educators and assistants,1
,,Tao Coffee Corp o/a Buro The Espresso Bar,"Vancouver, BC V6B 1A4",6311-Food service supervisors,2
