"List of employers who were issued a positive  Labour Market Impact Assessment (LMIA) by Stream, National Occupational Classification (NOC) 2011 and business location in 2017 (October-December)",,,,, 
Province/Territory,Stream,Employer,Address,Occupations under NOC 2011,Positions Approved 
,,La Bussola Restaurant Ltd.,"Kelowna, BC V1Y 2A3",6322-Cooks,3
,,Lakeside Sushi Inc,"Lake Cowichan, BC V0R 2G0",6322-Cooks,1
,,Lally Bros Holding Ltd.,"Surrey, BC V3R 4J7",1241-Administrative assistants,1
,,,,1311-Accounting technicians and bookkeepers,1
,,Lazzez's Grill Ltd,"Coquitlam, BC V3B 1B9",6322-Cooks,1
,,LDB Enterprises Ltd,"Coquitlam, BC V3E 2P5",6311-Food service supervisors,7
,,Lee Sunwoo Hair Salon,"Surrey, BC V4N 1P2",6341-Hairstylists and barbers,1
,,Les Petits Artistes Montessori Preschool Inc.,"Vancouver, BC V5Z 3C9",4214-Early childhood educators and assistants,1
,,Lorcon Industries Ltd.,"Fort St John, BC V1J 3Z1",6341-Hairstylists and barbers,1
,,LSN9678 Enterprises Ltd,"North Vancouver, BC V7M 3K7",6311-Food service supervisors,1
,,Luxor Hair Salon Ltd,"Vancouver, BC V6M 1Z6",6341-Hairstylists and barbers,3
,,Mahony & Sons B.L.L.P.,"Vancouver, BC V6C 0C3",6311-Food service supervisors,1
,,Malwa Motels Inc.,"Golden, BC V0A 1H1",6311-Food service supervisors,1
,,Mami's Pizza,"Osoyoos, BC V0H 1V0",6311-Food service supervisors,1
,,,,6322-Cooks,1
,,Maurya's Enterprises Ltd.,"Kamoops, BC V2C 1Z4",0631-Restaurant and food service managers,1
,,MD Japanese Restaurant Ltd.,"Delta, BC V4K 1W4",6322-Cooks,1
,,Meadow Sushi Japanese Restaurant Ltd.,"Pitt Meadows, BC V3Y 2E9",6311-Food service supervisors,1
,,Mega Japanese Restaurant Ltd,"Richmond, BC V7E 2Y4",6322-Cooks,2
,,Menya Enterprises Ltd.,"Vancouver, BC V6B 2B7",6311-Food service supervisors,1
,,Menya Kouji Enterprises Inc.,"Burnaby, BC V5J 5H7",6322-Cooks,1
,,Metrotown Foods T.B. Inc.,"Surrey, BC V3R 7B7",0631-Restaurant and food service managers,1
,,Mexpro Kitchens Inc. o/a La Taqueria Pinche Taco Shop,"North Vancouver, BC V7P 1B2",6322-Cooks,1
,,Mill Lake Investments (Nanaimo) Ltd.,"Nanaimo, BC V9V 1K8",6311-Food service supervisors,1
,,Min Holdings Ltd.,"Merritt, BC V1K 1B8",6322-Cooks,1
,,Minami Restaurant Canada Ltd.,"Vancouver, BC V6B 2T9",6322-Cooks,1
,,Mirai Sushi Restaurant Ltd.,"Vancouver, BC V6B 1S5",6322-Cooks,1
,,MJJ Ventures Ltd.,"Vancouver, BC V6B 1T7",6311-Food service supervisors,1
,,Modern Nails Ltd.,"Langley, BC V3A 4G7","6562-Estheticians, electrologists and related occupations",2
,,Momijian Japanese Cuisine Ltd.,"North Vancovuer, BC V7G 1C3",6322-Cooks,1
,,Momo Sushi Cafe Ltd.,"Kelowna, BC V1Y 6N6",6311-Food service supervisors,1
,,,,6322-Cooks,1
,,Montessori Minds Childcare Centre Ltd,"New Westminster, BC V3M 1X2",4214-Early childhood educators and assistants,1
,,Moon Barbeque Inc.,"New Westminster, BC V3L 3C3",6322-Cooks,1
,,MOONBA ENTERPRISES LTD.,"Vancouver, BC V6G 1E2",6322-Cooks,1
,,Mount Washington Pacific ULC,"Courtenay, BC V9N 5N3","5254-Program leaders and instructors in recreation, sport and fitness",3
,,Mr. Shims Sushi Restaurant Ltd.,"Prince George, BC V2K 3A4",0631-Restaurant and food service managers,1
,,Mr. Sushi Restaurant Inc.,"North Vancouver, BC V7J 2A3",6311-Food service supervisors,1
,,Nakes Jewelry (Canada) Co. Ltd.,"Richmond, BC V6Y 2B2","0016-Senior managers - construction, transportation, production and utilities",1
,,Nam Han San Sung Korean Restaurant Ltd.,"North Vancouver, BC V7L 1C2",6322-Cooks,1
,,Nanaimo Tomo Sushi Ltd.,"Nanaimo, BC V9S 5W4",6322-Cooks,1
,,New Bombay Grill Indian and Nepalese Restaurant Ltd.,"Salmon Arm, BC V1E 4P2",6322-Cooks,1
,,New Sumit Enterprises Ltd.,"Vancouver, BC V6Z 2S5",6311-Food service supervisors,1
,,New Tokyo Sushi,"Dawson Creek, BC V1G 1Z4",6322-Cooks,1
,,New Town Bakery & Restaurant,"Vancouver, BC V6A 1T3",6322-Cooks,1
,,Nina Bakery Ltd.,"Coquitlam, BC V3B 2P5",6332-Bakers,1
,,Nubo Enterprise Ltd.,"Victoria, BC V8W 1N9",6322-Cooks,1
,,Nu-way Hair Dressing and Esthetics School (INTL) Ltd.,"Surrey, BC V3R 5Y5",6341-Hairstylists and barbers,2
,,Ocean Rain International Daycare Centre Inc,"Victoria, BC V8P 4J2",4214-Early childhood educators and assistants,1
,,Off The Tracks Espresso Bar and Bistro Inc.,"Vancouver, BC V6H 3R7",6311-Food service supervisors,1
,,OK Tour Company Ltd,"Burnaby, BC V3J 1N3","6313-Accommodation, travel, tourism and related services supervisors",1
,,Okanagan Hospitality Ltd.,"Vernon, BC V1T 7G7",6322-Cooks,1
,,Onesky Enterprises Inc.,"Fort Nelson, BC V0C 1R0",6311-Food service supervisors,1
,,Onsem Food Ltd,"Campbell River, BC V9W 2C5",6322-Cooks,2
,,Original Bhaia Sweets Shop & Restaurant Ltd.,"Surrey, BC V3S 2C1",6322-Cooks,1
,,Original Tandoori Kitchen Ltd.,"Vancouver, BC V5X 3J3",6322-Cooks,2
,,Osaka Sushi,"Courtenay, BC V9N 7R6",6322-Cooks,1
,,Osho Japanese Restaurant Ltd.,"Lake Country, BC V4V 1P5",6322-Cooks,1
,,Oz Chicken Ltd.,"Coquitlam, BC V3B 0J5",6322-Cooks,1
,,O-Zeki Restaurant Ltd.,"Kelowna, BC V1Y 4P7",6322-Cooks,1
,,Pacific Sands Beach Resort Ltd,"Tofino, BC V0R 2Z0",6731-Light duty cleaners,6
,,Pagliacci Holdings Ltd.,"Abbotsford, BC V2S 2H4",6322-Cooks,1
,,Panda Bear Children's Place Ltd.,"Port Moody, BC V3H 5N1",4214-Early childhood educators and assistants,1
,,Park Place Daycare Ltd.,"North Vancouver, BC V7J 1J3",4214-Early childhood educators and assistants,1
,,Park Seong Bea Enterprise Ltd.,"Victoria, BC V8T 2C4",6322-Cooks,1
,,Parker Bizness Enterprises Ltd,"Revelstoke, BC V0E 2S0",6311-Food service supervisors,1
,,Patra Pizza Ltd,"Gibsons, BC V0N 1V7",6322-Cooks,2
,,Patsara Thai Restaurant Ltd.,"New Westminster, BC V3L 1C4",6311-Food service supervisors,1
,,Pico Productions (BC) Limited,"Vancouver, BC V6B 2Z4","6742-Other service support occupations, n.e.c.",1
,,Pizza Al Forno Inc.,"Victoria, BC V8T 2W4",6311-Food service supervisors,1
,,Players Place For Sports Ltd,"Nanaimo, BC V9R 6S9",1311-Accounting technicians and bookkeepers,1
,,Popular Fish House Ltd.,"Surrey, BC V3V 4C1",6322-Cooks,1
,,Portofino Bakery Ltd.,"Victoria, BC V8M 1Z9",6332-Bakers,2
,,Prabu Foods Inc.,"Surrey, BC V3H 4E1",6311-Food service supervisors,1
,,Prestige Oceanfront Food & Beverage Ltd.,"Sooke, BC V9Z 0V1",6511-Maåtres d'hìtel and hosts/hostesses,1
,,Prismatic Coast Investments Inc.,"Vancouver, BC V6E 1N1",6322-Cooks,1
,,Q & J Enterprises Ltd,"Richmond, BC V6X 1X7",6211-Retail sales supervisors,1
,,R & R Wood Works Ltd.,"Richmond, BC V6V 2K7",7272-Cabinetmakers,2
,,R&C Asian Cuisine Ltd.,"Chilliwack, BC V2R 0M5",6322-Cooks,1
,,R.J.L. Holdings Ltd,"Fort St. John, BC V1J 3Y2",6322-Cooks,1
,,Raw Hair Salon Inc,"North Vancouver, BC V7M 1A4",6341-Hairstylists and barbers,1
,,Retro Active Distribution Inc.,"Vancouver, BC V5T 3G5",6322-Cooks,1
,,RJJ Stucco Co. Ltd.,"Vancouver, BC V5X 4C9",7611-Construction trades helpers and labourers,1
,,RMJ Holdings Ltd dba Cor's 2 For 1 Pizza,"Abbotsford, BC V3G 0B4",6322-Cooks,1
,,RV Abbotsford Enterprises Ltd.,"Kelowna, BC V1Y 1W2",6311-Food service supervisors,2
,,Saga Sushi Ltd,"Abbotsford, BC V2S 2A6",6322-Cooks,2
,,Sahara Custom Kitchen Cabinets Ltd.,"Surrey, BC V3W 2V3",7272-Cabinetmakers,2
,,Sakuya Japanese Restaurant Ltd.,"Surrey, BC V4A 3V1",6322-Cooks,2
,,Salon De Jubilee Hair Ltd.,"Coquitlam, BC V3B 0A3",6341-Hairstylists and barbers,1
,,Saloniki Mediterranean Grill Inc.,"Vancouver, BC V5N 4A6",6322-Cooks,1
,,Samba Sushi Ltd,"Langley, BC V3A 2J9",6322-Cooks,1
,,Sanjay Foods Ltd.,"Richmond, BC V7E 2G3",6322-Cooks,1
,,Santouka Kamei Canada Foods Ltd.,"Vancouver, BC V6C 1V5",6311-Food service supervisors,1
,,Saras Enterprises Ltd.,"Burnaby, BC V5G 2J1",4214-Early childhood educators and assistants,3
,,Sciue Yaletown Holdings Inc.,"Vancouver, BC V6Z 2V4",6311-Food service supervisors,1
,,Scott Town Autobody Ltd,"Surrey, BC V3V 3V5",7612-Other trades helpers and labourers,1
,,Seacastle Enterprises Inc. o/a Burger King,"Victoria, BC V9B 1H9",6311-Food service supervisors,2
,,,,"6711-Food counter attendants, kitchen helpers and related support occupations",2
,,Sechelt Saffron Restaurant Ltd.,"Sechelt, BC V0N 3A0","6711-Food counter attendants, kitchen helpers and related support occupations",2
,,Seoul Bros. Holdings Inc.,"Richmond, BC V6X 1J8",6322-Cooks,1
,,Seto Sushi Food Inc,"Nanaimo, BC V9T 5K7",6322-Cooks,1
,,Shaw Restaurants Ltd.,"Sechelt, BC V0N 3A0",6311-Food service supervisors,2
,,Sheema Food & Caterers Ltd,"Surrey, BC V3W 3E9",6322-Cooks,2
,,Shin Pangaea Enterprises Inc,"Vernon, BC V1T 2C9",6322-Cooks,2
,,Sizzling Tandoor Restaurant Ltd,"Victoria, BC V8Z 2J8",6311-Food service supervisors,2
,,,,6322-Cooks,2
,,Sky Corean Garden Ltd,"Victoria, BC V8X 1J5",6311-Food service supervisors,1
,,Slizek Investments Inc.,"Kelowna, BC V1Y 2E6","3413-Nurse aides, orderlies and patient service associates",10
,,Solly's Bagelry Ltd,"Vancouver, BC V5Y 1M4",6332-Bakers,2
,,,,6513-Food and beverage servers,5
,,Sonu Hair Cut Ltd,"Delta, BC V4C 6R8",6341-Hairstylists and barbers,2
,,Spice Affairs Enterprises Ltd,"Nelson, BC V1L 4H4",6322-Cooks,3
,,SRK Ventures Ltd,"Mission, BC V2V 6M7",6322-Cooks,1
,,SS Korean Restaurant,"Kelowna, BC V1Y 6N4",6322-Cooks,1
,,Su & Young Foods Ltd.,"Burnaby, BC V5C 0B8",6322-Cooks,1
,,Sue Ah Enterprise Ltd.,"Vancouver, BC V5T 1W5",6322-Cooks,1
,,Sula Indian Restaurant Ltd,"Vancouver, BC V5L 3X2",6322-Cooks,1
,,Super 4U Tent & Party Rental Ltd.,"Surrey, BC V3W 1B3",7452-Material handlers,2
,,Supreme Chain Logistics Ltd.,"Surrey, BC V3W 3E9",1241-Administrative assistants,1
,,Sura BBQ Ltd,"Vancouver, BC V6G 1C2",6322-Cooks,1
,,Sushi Giwa Ltd.,"Burnaby, BC V5B 1R4",6322-Cooks,1
,,Sushi Heaven Japanese Restaurant Ltd.,"Fort St. John, BC V1J 1S3",6322-Cooks,1
,,Sushi Loku Restaurant Ltd.,"Vancouver, BC V5T 1X5",6322-Cooks,1
,,Sushi Mania Enterprises Ltd.,"North Vancouver, BC V7L 1C3",6322-Cooks,1
,,Sushi Mura Entertainment Ltd,"Vancouver, BC V6M 2W7",6322-Cooks,1
,,Sushi Oyama Restaurant Coquitlam Ltd,"Coquitlam, BC V3B 2H6",6311-Food service supervisors,1
,,,,6322-Cooks,1
,,Sushi Rang,"Cranbrook, BC V1C 3S3",6322-Cooks,1
,,Sushi Story Ltd.,"Victoria, BC V9A 5S8",6322-Cooks,1
,,Sushi Te Japanese Restaurant Ltd,"Mission, BC V2V 7B8",6322-Cooks,1
,,Sushi Topia,"Surrey, BC V3X 3K1",6311-Food service supervisors,1
,,Sushi Town Restaurant (Coquitlam) Ltd,"Coquitlam, BC V3B 1C2",6322-Cooks,1
,,Sushi Town Restaurant (North Van) Ltd.,"North Vancouver, BC V7P 1T3",6322-Cooks,2
,,Sushi Town Restaurant Ltd.,"Burnaby, BC V5B 1R7",6322-Cooks,1
,,Sushimoto,"Burnaby, BC V5B 0A2",6322-Cooks,1
,,Sushiwa Restaurant Ltd,"Chilliwack, BC V2R 4M5",6322-Cooks,1
,,SYK Enterprises Ltd,"North Vancouver, BC V7K 1C7",6322-Cooks,1
,,Ta Bom Korean Cuisine Ltd.,"Coquitlam, BC V3K 3P3",6322-Cooks,1
,,Tacorporation Restaurant Ltd.,"Vancouver, BC V5L 3Y4",6322-Cooks,1
,,Tamaru Shoten Marketing Corp,"Vancouver, BC V6K 1P1",6322-Cooks,1
,,Tatsu Enterprises Ltd.,"Vancouver, BC V5L 3X8",6322-Cooks,1
,,Tayhay Enterprises Ltd,"Victoria, BC V8X 4H3",6311-Food service supervisors,14
,,TCS Food Services Inc.,"Vancouver, BC V6B 0C3",6322-Cooks,1
,,TECHNE Works Inc.,"Burnaby, BC V5H 4R8",6341-Hairstylists and barbers,1
,,Tejkamal Enterprises Ltd.,"Powell River, BC V8A 4K6","6711-Food counter attendants, kitchen helpers and related support occupations",2
,,Tevatia Holdings Ltd.,"Vancouver, BC V5N 4A9",6322-Cooks,2
,,The Curry Pot Indian & Nepalese Cuisine Ltd,"Vernon, BC V1T 2C1",6322-Cooks,1
,,The Designer's Zone,"Burnaby, BC V5H 2E8",6341-Hairstylists and barbers,1
,,The Parks and People Holdings Ltd,"Richmond, BC V6X 1C3",6322-Cooks,1
,,The Sweet Greek Cafe Corp.,"Vancouver, BC V5R 3G4",6321-Chefs,1
,,Tips and Toes Studio Ltd,"Kamloops, BC V2C 6T6",6341-Hairstylists and barbers,2
,,TJM Business Limited,"Burnaby, BC V5J 5G6",6322-Cooks,1
,,TMB Crescendo Investments Limited,"Vancouver, BC V5K 2B1",6341-Hairstylists and barbers,1
,,Top Pro Classic Entertainment Ltd.,"Richmond, BC V6X 4J7",6341-Hairstylists and barbers,1
,,Tourclick YVR Travel Canada Ltd,"Burnaby, BC V3N 4R7","6313-Accommodation, travel, tourism and related services supervisors",1
,,Tung and Sidhu Ltd,"Delta, BC V4K 2X7",6311-Food service supervisors,2
,,TYRW Holding Inc,"Vancouver, BC V6N 2P6",6322-Cooks,1
,,uConnect Wireless Inc.,"Surrey, BC V3W 1P6",6211-Retail sales supervisors,1
,,Ultra Shine Hand Car Wash and Auto Detailing Inc.,"Vancouver, BC V5T 1B5",6732-Specialized cleaners,3
,,United One Holdings Inc.,"Abbotsford, BC V2T 0E2",0631-Restaurant and food service managers,1
,,UO Sushi Mania Enterprises Ltd.,"Burnaby, BC V5C 2J6",6322-Cooks,1
,,Uzjen Holdings Ltd.,"Kelowna, BC V1Y 3H3",0631-Restaurant and food service managers,1
,,Valley King Foods Inc.,"Penticton, BC V2A 5G9",6311-Food service supervisors,1
,,Via Tevere Pizzeria Napoletana,"Vancouver, BC V5L 4G5",6322-Cooks,1
,,Vicexpress Teriyaki & Roll Ltd,"Victoria, BC V8W 0C1",6322-Cooks,1
,,Victor's Enterprises Ltd.,"Fort St. John, BC V1J 3Y1",6312-Executive housekeepers,1
,,Village Sushi Ltd.,"Surrey, BC V3S 7Y4",6322-Cooks,1
,,Westbrook Bistros Ltd.,"Vancouver, BC V6T 0B5",6321-Chefs,1
,,WGP-210 Holdings Ltd,"Kelowna, BC V1X 6Y9",6311-Food service supervisors,2
,,Wit Foods Inc.,"Richmond, BC V6W 1J9","6331-Butchers, meat cutters and fishmongers - retail and wholesale",1
,,Wonho Hair Robson Ltd,"Vancouver, BC V6G 1C3",6341-Hairstylists and barbers,1
,,Woo Barbecue House Inc,"Coquitlam, BC V3B 6B4",6322-Cooks,2
,,Worldin Immigration Management Ltd,"Vancouver, BC V6C 1H2",1241-Administrative assistants,1
,,WRCJ Sushi Mori Restaurant Ltd.,"Surrey, BC V4A 2H9",6311-Food service supervisors,1
,,"WTC Burger Management Systems, LLC","Squamish, BC V8B 0K5","6711-Food counter attendants, kitchen helpers and related support occupations",3
,,WVI Enterprises dba Whistler Village Inn,"Whistler, BC V0N 1B4",6525-Hotel front desk clerks,1
,,Y Square Enterprise Ltd. o/a Ramen Koika Restaurant,"Vancouver, BC V6E 1N4",6322-Cooks,1
,,Yaguchi Planning Inc.,"Burnaby, BC V5H 2B3",6322-Cooks,1
,,YEC Enterprises Ltd.,"Gillies Bay, BC V0N 1W0",6322-Cooks,1
,,Yellow Owl Creperie & Tea International Inc.,"Vancouver, BC V5Z 3Y6",6311-Food service supervisors,1
,,Yoko's Haute Coiffure & b-yu Head Spa Ltd.,"North Vancouver, BC V7T 1A1",6341-Hairstylists and barbers,1
,,Yoon Fine Foods Ltd,"Surrey, BC V4N 1P3",0631-Restaurant and food service managers,1
,,Yummy Japan Express Inc.,"Victoria, BC V8Z 0B9",6311-Food service supervisors,1
,,Zhengwen Restaurant Inc.,"Richmond, BC V6X 4E2",6322-Cooks,1
,,Ziyuk Enterprise Ltd.,"Vancouver, BC V5N 5B9",6322-Cooks,1
,  Primary Agriculture,0137474 B.C. LTD.,"Abbotsford, BC V3G 2G2",8432-Nursery and greenhouse workers,100
,,0717260 BC Ltd,"Agassiz, BC V0M 1A2",8432-Nursery and greenhouse workers,9
,,0960308 B.C. Ltd,"Keremeos, BC V0X 1N3","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",1
,,,,8431-General farm workers,4
,,1065756 BC Ltd.,"Surrey, BC V3S 0T9",8431-General farm workers,4
,,16th Avenue Farms Ltd,"Pitt Meadows, BC V3Y 1Z1",8432-Nursery and greenhouse workers,11
,,635619 BC Ltd.,"Cawston, BC V0X 1C2",8431-General farm workers,8
,,A&S Enterprise Management Inc.,"Vancouver, BC V5K 3J1",8431-General farm workers,2
,,A. A. Best Pro Garden Services Ltd.,"North Vancouver, BC V7N 3A8","8255-Contractors and supervisors, landscaping, grounds maintenance and horticulture services",1
,,Abbyview Dairies Ltd,"Rosedale, BC V0X 1X2",8431-General farm workers,2
,,Agri-Grow Farm Services Ltd.,"Abbotsford, BC V2T 4L6",0821-Managers in agriculture,1
,,,,"8252-Agricultural service contractors, farm supervisors and specialized livestock workers",3
,,,,8431-General farm workers,20
,,Aldan Enterprises Ltd,"Burnaby, BC V3N 2T8",8432-Nursery and greenhouse workers,2
,,Aljane Farms Ltd,"Pitt Meadows, BC V3Y 1Z1",8432-Nursery and greenhouse workers,10
,,AM Sandher Farms Ltd,"Lake Country, BC V4V 1M3",8431-General farm workers,32
,,Apex Produce Inc,"Langley, BC V2T 2Z6",8611-Harvesting labourers,8
,,Arterra Wines Canada Inc.,"Oliver, BC V0H 1T0",8431-General farm workers,67
,,"Atlasta Tree Nursery, Inc.","Chilliwack, BC V4Z 0B3",8432-Nursery and greenhouse workers,2
,,B & J Berry Farm Ltd,"Abbotsford, BC V2T 5Y5",8431-General farm workers,2
,,B & S Dhaliwal Enterprise Inc,"Oliver, BC V0H 1T0",8431-General farm workers,10
,,Bagri Farms,"Surrey, BC V4N 6A8","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",1
,,,,8431-General farm workers,5
,,Baring Farms Ltd.,"Abbotsford, BC V4X 1T4","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",1
,,,,8431-General farm workers,5
,,Bathe Farms Ltd,"Abbotsford, BC V4X 2M6",8431-General farm workers,7
,,Berry Haven Farm Ltd,"Abbotsford, BC V4X 2L4",8431-General farm workers,9
,,Best Valley Produce,"Osoyoos, BC V0H 1V4","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",1
,,,,8431-General farm workers,5
,,Bissel Spur Farms Ltd.,"Abbotsford, BC V4X 2E8","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",1
,,Blue Bell Farms Ltd,"Abbotsford, BC V3G 1R4","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",2
,,,,8431-General farm workers,6
,,Blue Mountain Vineyard and Cellars,"Okanagan Falls, BC V0H 1R2",8431-General farm workers,12
,,Boparai Farm,"Abbotsford, BC V2T 6B5",8431-General farm workers,3
,,Brar Brothers Enterprises Ltd,"Abbotsford, BC V4X 1Y1","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",2
,,,,8431-General farm workers,3
,,BRS Properties Inc.,"Surrey, BC V3S 0M1",8431-General farm workers,10
,,Burrowing Owl Vineyards Ltd,"Oliver, BC V0H 1T1",8431-General farm workers,14
,,Bylands Nurseries Ltd.,"West Kelowna, BC V1Z 1H6",8432-Nursery and greenhouse workers,104
,,Byrnes Farms Ltd,"Kelowna, BC V1Y 7Z5",8431-General farm workers,6
,,Calais Farms Ltd,"Abbotsford, BC V2T 6R4",8432-Nursery and greenhouse workers,34
,,Cal-san Enterprises Ltd,"Richmond, BC V6W 1B4","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",1
,,Canadian Farms Produce Inc,"Surrey, BC V3Z 1E8","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",2
,,,,8431-General farm workers,40
,,Canadian Valley Growers Ltd,"Aldergrove, BC V4W 2V1",8432-Nursery and greenhouse workers,57
,,Chemainus Farms Ltd,"Chemainus, BC V0R 1K0",8431-General farm workers,2
,,Chohan Farms Ltd.,"Abbotsford, BC V3G 2V5","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",3
,,,,8431-General farm workers,15
,,Clayburn Nursery Ltd,"Chilliwack, BC V2R 2K9",0821-Managers in agriculture,1
,,,,"8252-Agricultural service contractors, farm supervisors and specialized livestock workers",3
,,,,8431-General farm workers,28
,,Coastline Investments Inc.,"Surrey, BC V3S 9G8",8431-General farm workers,26
,,Collin Regehr Farms Ltd,"Abbotsford, BC V4X 2L6",8431-General farm workers,6
,,Daily Fresh Produce Ltd,"Abbotsford, BC V3G 2G9","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",5
,,Darvonda Nurseries Ltd,"Langley, BC V2Y 0W9",8432-Nursery and greenhouse workers,59
,,Deol Farms,"Aldergrove, BC V4W 2P9","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",2
,,,,8431-General farm workers,10
,,DeVry Custom Work,"Chilliwack, BC V2P 6H4",8432-Nursery and greenhouse workers,192
,,Dhesi Farm Ltd.,"Abbotsford, BC V2T 7A1",8431-General farm workers,11
,,Dosanjh Farm Ltd.,"Abbotsford, BC V4X 2C6",8431-General farm workers,5
,,Douglas Lake Cattle Company,"Douglas Lake, BC V0E 1S0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",1
,,Dutch Heritage Greenhouse (2004) Ltd,"Chilliwack, BC V2P 6H4",8432-Nursery and greenhouse workers,5
,,EC Contractors Inc.,"Abbotsford, BC V4X 1N7","8255-Contractors and supervisors, landscaping, grounds maintenance and horticulture services",1
,,Elmbridge Farms,"Chilliwack, BC V2R 4L6",8431-General farm workers,2
,,Evergreen Propagators Ltd,"Rosedale, BC V0X 1X0",8432-Nursery and greenhouse workers,12
,,EVL Nursery Ltd,"Langley, BC V2Y 2M2",8432-Nursery and greenhouse workers,5
,,Fairfield Propagators Ltd.,"Chilliwack, BC V2P 6J4",8432-Nursery and greenhouse workers,4
,,Fairfield Tree Nurseries Inc,"Chilliwack, BC V2P 6H4",8432-Nursery and greenhouse workers,5
,,Farmers Fresh Mushrooms Inc.,"Aldergrove, BC V4W 2V1",8611-Harvesting labourers,60
,,Fatikaki Farms Inc,"Wynndel, BC V0N 2N1",8431-General farm workers,1
,,First Pick Fruit and Produce Ltd,"Abbotsford, BC V2T 6P9",8431-General farm workers,1
,,Futurelife Agricultural Products Ltd.,"Richmond, BC V7C 0A3","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",1
,,,,8431-General farm workers,6
,,G P Sandher Holdings Ltd.,"Kelowna, BC V1P 1C5",8431-General farm workers,186
