"Employers who were issued a positive Labour Market Impact Assessment (LMIA) by stream, National Occupational Classification (NOC) 2011 and business location in 2019 (January-March)",,,,, 
Province/Territory,Stream,Employer,Address,Occupation,Approved Positions 
,,Uchiyama Hospitality Corp.,"Vancouver, BC V6R 2J1",6322-Cooks,1
,,UK Sweets & Restaurant Ltd,"NEW WESTMINSTER, BC V3M 5E4",6322-Cooks,2
,,Ultimate Banquet Hall Ltd.,"Surrey, BC V3W 3N3",6311-Food service supervisors,1
,,,,6322-Cooks,2
,,Unique Bazaar Ltd.,"SURREY, BC V3W 0E6",6211-Retail sales supervisors,1
,,van Dyk Brothers' Holdings Ltd. o/a Wings Tap & Grill,"TERRACE, BC V8G 4R1",6311-Food service supervisors,1
,,VCEC Education Consulting Ltd.,"VANCOUVER, BC V6C 1E1",1241-Administrative assistants,1
,,Vedder Sushi BC Ltd.,"CHILLIWACK, BC V2R 4G6",6322-Cooks,1
,,Veerji Fish N Grill Ltd.,"ABBOTSFORD, BC V2T 2Y2",6322-Cooks,1
,,Vege Garden Pizza and Coffee Shop Ltd,"SURREY, BC V3W 4G1",6322-Cooks,1
,,,,"6711-Food counter attendants, kitchen helpers and related support occupations",2
,,Vesta Cucine Inc.,"RICHMOND, BC V6X 1X6",7272-Cabinetmakers,3
,,Vision K & P Holdings Ltd. o/a BB Pocha,"Vancouver, BC V6G 1C2",6322-Cooks,1
,,VLMS Ventures Ltd. o/a Fresh Slice Pizza,"Vancouver, BC V6Z 2R6",6322-Cooks,1
,,Wasabiya Sushi Cafe Ltd. O/A Wasabiya Japanese Sushi Cafe,"Campbell River, BC V9W 6K6",6322-Cooks,1
,,Weonjae Lee & Yeonhee Kim,"Abbotsford, BC V3G 0C1",6322-Cooks,1
,,Westbrook Bistros Ltd. o/a Jinya Ramen Bar,"VANCOUVER, BC V6T 0B5",6322-Cooks,2
,,Westlynn Bakery 2014,"NORTH VANCOUVER, BC V7J 3H2",6332-Bakers,1
,,WET COAST MOBILE FOOD SERVICE LIMITED,"VANCOUVER, BC V6A 1Z5",6322-Cooks,2
,,WGP-210 Holdings Ltd,"KELOWNA, BC V1X 6Y9",6311-Food service supervisors,6
,,Whistler Laundry Ltd.,"WHISTLER, BC V0N 1B1","6741-Dry cleaning, laundry and related occupations",1
,,Wildsider Enterprises Inc.,"Coquitlam, BC V3J 3P7",6611-Cashiers,1
,,Wimaan Thai Restaurant Ltd. o/a Taste of Thai Restaurant,"Vancouver, BC V6R 2B8",6311-Food service supervisors,1
,,WIT Foods Inc.,"Richmond, BC V6W 1J9",6211-Retail sales supervisors,1
,,,,"6331-Butchers, meat cutters and fishmongers - retail and wholesale",2
,,Wize Marketing Corp. o/a Guu Garden,"Vancouver, BC V6A 1B5",6311-Food service supervisors,1
,,Won 71 Enterprises Ltd.  o/a Won Japanese Restaurant,"Gibsons, BC V0N 1V8",6321-Chefs,1
,,,,6322-Cooks,1
,,Won Ho Hair,"COQUITLAM, BC V3K 3V8",6341-Hairstylists and barbers,1
,,Wonho Hair Robson Ltd o/a Maison Hair Salon,"Vancouver, BC V6G 1C3",6341-Hairstylists and barbers,1
,,"WTC Burger Management Systems, LLC o/a WTC Ventures","NORTH VANCOUVER, BC V7J 3V3",6311-Food service supervisors,3
,,XCCL Hospitality Management LTd.,"Vancouver, BC V6R 2B8",6332-Bakers,1
,,Yale Sushi Restaurant Ltd.,"Chilliwack, BC V2P 2M6",6322-Cooks,2
,,Yamako Enterprise Ltd o/a Sima Japanese Restaurant,"Sechelt, BC V0N 3A0",6322-Cooks,2
,,Yoko's Haute Coiffure,"North Vancouver, BC V7T 1A1",6341-Hairstylists and barbers,1
,,Yolks Holding Ltd.,"VANCOUVER, BC V6A 1Z5",6322-Cooks,2
,,Yoon Cinnamon Centre Ltd. o/a Umami Sushi,"Langley, BC V2Y 1P3",6322-Cooks,1
,,Yoon Fine Foods Ltd o/a Red Shiso Japanese Restaurant,"Surrey, BC V4N 1P3",6322-Cooks,2
,,YTH Enterprises Inc.,"Vancouver, BC V6E 0A9",6341-Hairstylists and barbers,1
,,Yu Seen Food Service Group Inc.,"COQUITLAM, BC V3B 8A9",6322-Cooks,1
,,Yukiya Sushi Ltd,"Harrison Hot Springs, BC V0M 1K0",6311-Food service supervisors,1
,,Zen Japanese Restaurant Corp,"West Vancouver, BC V7V 1K4",6322-Cooks,1
,,Zest Restaurant Ltd.,"Vancouver, BC V6K 3C3",6322-Cooks,1
,  Primary Agriculture,0729928 BC Ltd,"Oliver, BC V0H 1T1",8431-General farm workers,5
,,0914942 BC Ltd.,"Surrey, BC V3W 2Y4","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",1
,,0936487 B.C. Ltd,"Osoyoos, BC V0H 1V4",0821-Managers in agriculture,1
,,,,8431-General farm workers,1
,,0960308 B.C. Ltd,"Keremeos, BC V0X 1N3",8431-General farm workers,6
,,0975794 BC LTD,"PITT MEADOWS, BC V3Y 0A8",0821-Managers in agriculture,2
,,,,"8252-Agricultural service contractors, farm supervisors and specialized livestock workers",4
,,,,8431-General farm workers,45
,,1066347 BC Ltd,"Delta, BC V4E 2A8",8431-General farm workers,6
,,1094240 BC Ltd.,"Richmond, BC V7A 4V9",8431-General farm workers,10
,,1133804 BC Ltd,"OLIVER, BC V0H 1T9",8431-General farm workers,1
,,1160924 BC Ltd.,"CHILLIWACK, BC V2R 4W2",0821-Managers in agriculture,1
,,,,"8252-Agricultural service contractors, farm supervisors and specialized livestock workers",3
,,,,8431-General farm workers,18
,,1179424 B.C. LTD.,"CHILLIWACK, BC V2P 6H1",8431-General farm workers,70
,,649048 BC Ltd,"Victoria, BC V8X 4X3",8431-General farm workers,1
,,683713 BC Ltd.,"Delta, BC V4G 1K2",8431-General farm workers,4
,,A & P Fruit Growers Ltd,"Abbotsford, BC V2T 0C4",8431-General farm workers,6
,,A&M Orchards Ltd.,"Keremeos, BC V0X 1N0",8431-General farm workers,16
,,Abbgreen Farm and Nursery,"LANGLEY, BC V4W 1N3",8432-Nursery and greenhouse workers,12
,,Adega on 45th Estate Winery Ltd,"Osoyoos, BC V0H 1V6",8431-General farm workers,2
,,Agri-Grow Farm Services Ltd.,"Abbotsford, BC V2T 4L6",8431-General farm workers,25
,,Akash & Arsh Orchards,"Kelowna, BC V1W 4G7",8431-General farm workers,4
,,All Best Natural Farm Ltd.,"LANGLEY, BC V2Z 2Z2",8431-General farm workers,3
,,AR Casorso Ltd,"KELOWNA, BC V1W 4R7",8431-General farm workers,4
,,Arendsdale Dairy Ltd.,"ABBOTSFORD, BC V3G 1Z7",8431-General farm workers,2
,,Argovia Dairy Ltd.,"ABBOTSFORD, BC V3G 2J7",8431-General farm workers,4
,,Arjuna Berry Farms Ltd.,"Abbotsford, BC V2T 5Y7",8431-General farm workers,4
,,Aujla's Farms Ltd,"PITT MEADOWS, BC V3Y 1Z1",8431-General farm workers,20
,,Avina Fresh Produce Ltd.,"Abbotsford, BC V4X 2E8","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",3
,,Baarsview Farms Inc.,"Deroche, BC V0M 1G0",8431-General farm workers,2
,,BADESHA FARMS LTD.,"Dewdney, BC V0M 1H0",8431-General farm workers,6
,,Badyal Farms Ltd,"Abbotsford, BC V3G 2P5",8431-General farm workers,13
,,Bagri Farms,"Surrey, BC V4N 6A8",8431-General farm workers,2
,,Bains Berry Farms Ltd.,"SURREY, BC V3S 0L2",8431-General farm workers,4
,,Bains Orchards Inc.,"Kelowna, BC V1W 4G7",8431-General farm workers,5
,,Bathe Farms Ltd,"Abbotsford, BC V4X 2M6",8431-General farm workers,5
,,Bayer CropScience Inc.,"Cranbrook, BC V1C 6N4",8431-General farm workers,5
,,Bear Fruit Produce Ltd.,"COQUITLAM, BC V3K 4A8",8431-General farm workers,1
,,Best B Holdings Ltd,"Abbotsford, BC V3G 1Y9",8431-General farm workers,1
,,BK Orchards Ltd,"Peachland, BC V0H 1X0",8431-General farm workers,20
,,Blind Creek Vineyards,"Penticton, BC V2A 5X5",8431-General farm workers,8
,,Blossom River Organics Ltd,"CAWSTON, BC V0X 1C2",8431-General farm workers,9
,,Blue House Organics Inc.,"VANCOUVER, BC V6R 4R5",8431-General farm workers,5
,,Blue Moon Farms Ltd,"RICHMOND, BC V7C 3H9",8431-General farm workers,12
,,Bordertown Vineyard & Estate Winery Ltd.,"Osoyoos, BC V0H 1V2",8431-General farm workers,4
,,Brackhaus Farms Ltd,"Lindell Beach, BC V2R 4X7",8431-General farm workers,2
,,Bradner R Farms Ltd.,"Abbotsford, BC V4X 2E8",8431-General farm workers,5
,,Brar Growers Ltd,"Abbotsford, BC V2S 7Z5",8431-General farm workers,2
,,Brar Orchards Ltd.,"CAWSTON, BC V0X 1C2",8431-General farm workers,2
,,BTF Nursery & Contracting Ltd.,"ABBOTSFORD, BC V3G 2K2",8432-Nursery and greenhouse workers,2
,,C & A Mink Ranch Ltd,"CHILLIWACK, BC V2R 2E1",8431-General farm workers,6
,,C & T Mushroom Farm Ltd.,"Aldergrove, BC V4W 1K8",8611-Harvesting labourers,8
,,Canadian Valley Growers Ltd,"Aldergrove, BC V4W 2V1",8432-Nursery and greenhouse workers,1
,,Carcajou Fruit Company Limited,"Summerland, BC V0H 1Z3",8431-General farm workers,18
,,Cedarwal Farms Ltd.,"Abbotsford, BC V3G 2P6",0821-Managers in agriculture,1
,,,,"8252-Agricultural service contractors, farm supervisors and specialized livestock workers",2
,,Champ's Fresh Farms Inc.,"Aldergrove, BC V4W 2Z6",8611-Harvesting labourers,76
,,Chemainus Farms Ltd.,"CHEMAINUS, BC V0R 1K0",8431-General farm workers,3
,,Chilliwack Cattle Sales,"Chilliwack, BC V2P 6H3",8431-General farm workers,8
,,Chong Yip Farm Ltd,"Delta, BC V4K 2M6",8431-General farm workers,8
,,Clayburn Nursery Ltd,"Chilliwack, BC V2R 2K9",0821-Managers in agriculture,1
,,,,8431-General farm workers,20
,,Coast Cranberries Ltd,"LANGLEY, BC V1M 3W1",8431-General farm workers,24
,,Collin Regehr Farms Ltd,"Abbotsford, BC V4X 2L6",8431-General farm workers,3
,,Columbia Valley Organics Ltd,"Abbotsford, BC V2T 5C8",8431-General farm workers,45
,,Coral Beach Farms Ltd,"LAKE COUNTRY, BC V4V 1A9",0821-Managers in agriculture,2
,,,,"8252-Agricultural service contractors, farm supervisors and specialized livestock workers",13
,,,,8431-General farm workers,298
,,Corcelettes Estates Winery Ltd,"Keremeos, BC V0X 1N4",8431-General farm workers,3
,,Corner's Pride Farms Ltd.,"Rosedale, BC V0X 1X2",8431-General farm workers,5
,,Cran-Québec II S.E.N.C.,"Richmond, BC V6V 3A2",8431-General farm workers,2
,,Creekside Hothouse Ltd.,"SURREY, BC V3Z 9V2",8432-Nursery and greenhouse workers,8
,,Crisp Organics,"Abbotsford, BC V2T 6Z8",8431-General farm workers,4
,,Crowsnest Vineyards,"CAWSTON, BC V0X 1C2",8431-General farm workers,1
,,Darvonda Nurseries Ltd.,"MILNER, BC V0X 1T0",0822-Managers in horticulture,1
,,,,8432-Nursery and greenhouse workers,10
,,Dee Jay Greenhouses Ltd.,"CHILLIWACK, BC V4Z 0B3",8431-General farm workers,2
,,Delfresh Mushroom Farm Ltd.,"Abbotsford, BC V4X 2E8",8611-Harvesting labourers,12
,,Desert Hills Ranch,"Ashcroft, BC V0K 1A0",8431-General farm workers,71
,,Desert Produce LTD,"Osoyoos, BC V0H 1V6",8431-General farm workers,2
,,Desert Valley Vineyard Ltd,"CANYON, BC V0B 1C0",8431-General farm workers,5
,,Devan Greenhouses Ltd.,"Abbotsford, BC V4X 1G8",8432-Nursery and greenhouse workers,12
,,Dhaliwal & Sons Farms Ltd.,"ABBOTSFORD, BC V2T 5Z1",8431-General farm workers,6
,,Dirty Laundry Vineyard Ltd.,"Summerland, BC V0H 1Z2",8431-General farm workers,14
,,Dorenberg Orchards Ltd.,"Lake Country, BC V4V 1G5",8431-General farm workers,9
,,Double Barrel Vineyards Ltd.,"OLIVER, BC V0H 1T0",8431-General farm workers,2
,,Dunamis Farms Ltd.,"ABBOTSFORD, BC V3G 2G4",8611-Harvesting labourers,7
,,Dykman Cattle Co. Ltd.,"Abbotsford, BC V3G 1Z5","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",4
,,Eagle Mountain Farms Ltd,"Abbotsford, BC V2T 0C5",8431-General farm workers,24
,,Eagle View Farms Ltd,"DELTA, BC V4K 3N3",8431-General farm workers,2
,,Earlco Vineyards Ltd,"Penticton, BC V2A 8T6",8431-General farm workers,16
,,East 2 West Fruit Packers Ltd,"OLIVER, BC V0H 1T0",8431-General farm workers,4
,,Easterbrook Farms Ltd.,"RICHMOND, BC V6V 1L9","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",1
,,,,8431-General farm workers,3
,,Edgewater Plants Inc.,"Aldergrove, BC V4W 2R1",0821-Managers in agriculture,2
,,,,"8252-Agricultural service contractors, farm supervisors and specialized livestock workers",5
,,,,8431-General farm workers,57
,,Elite Farm Services Ltd.,"Chilliwack, BC V2P 7Z5",8431-General farm workers,20
,,Elite Poultry Services Ltd.,"Chilliwack, BC V2P 7Z5",8431-General farm workers,22
,,Evergreen Propagators Ltd,"ROSEDALE, BC V0X 1X0",0822-Managers in horticulture,1
,,Experius Greenhouses Ltd,"Abbotsford, BC V2T 6S4",8432-Nursery and greenhouse workers,12
,,Factors Laboratories Ltd,"Coquitlam, BC V3K 6Y2",8431-General farm workers,30
,,Fernandes Farms Ltd,"Osoyoos, BC V0H 1V6",8431-General farm workers,9
,,First Pick Fruit and Produce Ltd,"Abbotsford, BC V2T 6P9","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",2
,,,,8431-General farm workers,4
,,Fraser Berry Farms Ltd.,"ABBOTSFORD, BC V3G 1N3",8431-General farm workers,3
,,Fraser Blu Farm Abbotsford Ltd,"ABBOTSFORD, BC V2T 6E3",8431-General farm workers,5
,,Fraser Valley Packers Inc.,"Abbotsford, BC V2S 8A7","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",1
,,Frind Winery Ltd.,"VANCOUVER, BC V6B 5C6",8431-General farm workers,12
,,G P Sandher Holdings Ltd.,"Kelowna, BC V1P 1C5","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",12
,,,,8431-General farm workers,29
,,G&A Farming Ltd,"LANGLEY, BC V2Z 2G8",8431-General farm workers,6
,,Galey Farms,"Victoria, BC V8N 1E5",8431-General farm workers,16
,,Geneva Farms Inc,"Abbotsford, BC V2T 6B8",8431-General farm workers,3
,,George & Darlene Ricketts OA Old Meadows Organics,"KELOWNA, BC V1W 4M6",8432-Nursery and greenhouse workers,1
,,GERI Partnership,"Maple Ridge, BC V2X 7G2",8431-General farm workers,50
,,Gill & Sons Berryland,"Surrey, BC V3Z 1E7",8431-General farm workers,8
,,GK Brar Farms Ltd,"CRESTON, BC V0B 1G1","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",3
,,,,8431-General farm workers,18
,,Glenmore Garden Market,"Kelowna, BC V1V 2G7",8431-General farm workers,3
,,GM Blueberry Farm LTD,"Mission, BC V2V 7K6",8431-General farm workers,10
,,Gold Hill Winery Ltd.,"Oliver, BC V0H 1T1",8431-General farm workers,5
,,Gold Star Fruit Company Ltd,"Oliver, BC V0H 1T1",8431-General farm workers,41
,,Greater Valley Nursery Ltd.,"Abbotsford, BC V4X 1K7",8432-Nursery and greenhouse workers,66
,,Green Leaf Farm Ltd,"Surrey, BC V4N 5V4",8431-General farm workers,30
,,Greenway Farms Ltd,"SURREY, BC V3Z 1E8","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",1
,,,,8431-General farm workers,5
,,Grewal Farms Inc.,"Abbotsford, BC V2T 4X3",8431-General farm workers,14
,,Grizzli Winery Ltd,"WEST KELOWNA, BC V1Z 2E6",8431-General farm workers,3
,,H & R Orchards Ltd.,"CANYON, BC V0B 1C0",8431-General farm workers,36
,,H.S. Jansen & Sons Farm Ltd.,"Armstrong, BC V0E 1B4",8431-General farm workers,2
,,Hermatt Dairy Farms Ltd.,"Abbotsford, BC V4X 1W1","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",3
,,Hollandia Greenhouses Ltd,"PITT MEADOWS, BC V3Y 1Z1",8432-Nursery and greenhouse workers,8
,,Honeybee Enterprises Ltd. (Honeybee Honey Farm),"SURREY, BC V3S 7B1",8431-General farm workers,6
,,Hopcott Farms,"Pitt Meadows, BC V3Y 2R9",8431-General farm workers,2
,,Hothi Farms Inc,"Delta, BC V4K 2N8",8431-General farm workers,6
,,Houweling Nurseries Ltd or Houweling's Tomatoes,"Delta, BC V4L 2N7",8432-Nursery and greenhouse workers,12
,,I & T Farm Ltd.,"Abbotsford, BC V2T 6B5",8431-General farm workers,2
,,J & A Machial Holdings Ltd,"OLIVER, BC V0H 1T0",8431-General farm workers,2
,,J & J Farms Ltd,"Abbotsford, BC V2T 6B7",8431-General farm workers,2
,,J&B Smagh Orchaards Ltd,"CRESTON, BC V0B 1G1","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",1
,,,,8431-General farm workers,10
,,J. K. Agro Industries Inc,"Abbotsford, BC V2T 5W9",8431-General farm workers,5
,,JA Orchard Ltd,"VERNON, BC V1B 4A2",8431-General farm workers,2
,,Jamalee Farms Ltd.,"Abbotsford, BC V3G 2A2",8431-General farm workers,2
,,Jaswinder Singh Malhi,"KELOWNA, BC V1X 7V2","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",1
,,,,8431-General farm workers,2
,,Jit Bains Farms Inc,"Abbotsford, BC V3G 2V3",8431-General farm workers,10
,,JM Sandher Orchards Ltd,"Vernon, BC V1B 3L4",8431-General farm workers,12
,,Johnson Farms Ltd,"Abbotsford, BC V3G 2N1",8431-General farm workers,2
,,JP Farms Ltd.,"DELTA, BC V4K 3N3","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",2
,,JRT Nurseries Inc.,"Aldergrove, BC V4W 2R1",0822-Managers in horticulture,2
,,,,"8255-Contractors and supervisors, landscaping, grounds maintenance and horticulture services",11
,,,,8432-Nursery and greenhouse workers,65
,,JSG Farm LTD,"ABBOTSFORD, BC V2T 5A6","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",1
,,,,8431-General farm workers,6
,,K.S. Nurseries Ltd,"VANCOUVER, BC V3Y 1Z1",8432-Nursery and greenhouse workers,1
,,KA Labour Contractors Ltd.,"SURREY, BC V3X 3H6","8255-Contractors and supervisors, landscaping, grounds maintenance and horticulture services",1
,,Kahlon Farms Ltd,"Abbotsford, BC V2T 5X6",8431-General farm workers,6
,,Kalwood Farms Ltd,"OYAMA, BC V4V 2E4",8431-General farm workers,68
,,Katatheon Farms Inc,"LANGLEY, BC V2Z 2A9",8432-Nursery and greenhouse workers,11
,,Khaira Farms Ltd.,"ABBOTSFORD, BC V3G 2R4",8431-General farm workers,4
,,Khazan Labour Contractor Ltd.,"Abbotsford, BC V2T 5J5",0821-Managers in agriculture,1
,,,,8611-Harvesting labourers,20
,,Khun Khun Farm Ltd.,"VERNON, BC V1H 1W9",8431-General farm workers,6
,,Kim's Farm,"SURREY, BC V3Z 1C3",8431-General farm workers,16
,,Kin Ye Farm Ltd,"Delta, BC V4K 4E3",8431-General farm workers,10
,,Kitsch Wines Ltd,"KELOWNA, BC V1W 4H5",8431-General farm workers,2
,,Krazy Cherry Fruit Company Ltd,"OLIVER, BC V0H 1T0",8431-General farm workers,1
,,Kuljinder Dhaliwal,"Oliver, BC V0H 1T1","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",1
,,Lail Enterprises Ltd,"Abbotsford, BC V4X 2M1",8431-General farm workers,20
,,Lally Group Partnership,"Abbotsford, BC V4X 1X8",8431-General farm workers,28
,,Legendairy Farms Inc.,"Abbotsford, BC V4X 1X6","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",2
,,Lepp Farms Inc,"Abbotsford, BC V3G 1R1",8431-General farm workers,1
,,Little Quail Ridge Orchards,"OLIVER, BC V0H 1T0",8431-General farm workers,8
,,Longview Farms Ltd,"Saanichton, BC V8M 1T7","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",1
,,,,8431-General farm workers,8
,,Lopes Vineyards Ltd.,"Penticton, BC V2A 5X5",8431-General farm workers,4
,,Lual Orchards Ltd,"Osoyoos, BC V0H 1V2",8431-General farm workers,28
,,Lucky Farm Corp,"DELTA, BC V4K 3N3","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",1
,,Lulu Island Winery Ltd,"Richmond, BC V6V 1A8",8431-General farm workers,8
,,M & G Bros. Farms Holdings Ltd.,"Abbotsford, BC V4X 2L5","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",1
,,M & J Dhaliwal Green Acres Vegetable Farm Ltd,"KAMLOOPS, BC V2H 1T8",8431-General farm workers,18
,,M. Van Noort & Sons Co. Ltd,"Langley, BC V2Y 2K6",8431-General farm workers,9
,,,,8432-Nursery and greenhouse workers,33
,,Maan Farms Ltd,"Abbotsford, BC V2S 7N4",8431-General farm workers,12
,,Mahil Farms LTD.,"ABBOTSFORD, BC V4X 1E3",8431-General farm workers,15
,,Makepeace Organic Farms Ltd,"Cawston, BC V0X 1C3",8431-General farm workers,4
,,Malkan Farms Ltd.,"Abbotsford, BC V4X 1W5",8431-General farm workers,4
,,Mann Orchard & Nursery Ltd,"Armstrong, BC V0E 1B2",8431-General farm workers,2
,,Martiann Holsteins Ltd.,"DELTA, BC V4K 4E2",8431-General farm workers,2
,,Maverick Estate Winery Inc,"Oliver, BC V0H 1T1",8431-General farm workers,2
,,Max II Agri Inc.,"Abbotsford, BC V3G 2N1",8431-General farm workers,12
,,Meierhof Farm Ltd,"Abbotsford, BC V3G 1Y9",8431-General farm workers,2
,,Michell's Farm Ltd,"SAANICHTON, BC V8M 1W4",8431-General farm workers,20
,,Moraine Estate Winery,"Pentiction, BC V2A 8V1",8431-General farm workers,3
,,Mt Lehman Greenhouses Ltd,"Abbotsford, BC V4X 2G5",8432-Nursery and greenhouse workers,18
,,Mt Lehman Vegetable Farms Inc,"Abbotsford, BC V4X 2G5",8431-General farm workers,9
,,Mukhtiar Growers Ltd,"Abbotsford, BC V2T 6C8","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",1
,,Myers Organic Farms Inc,"Aldergrove, BC V4W 1T1","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",2
,,NATFOR Consulting & Developments Inc.,"OKANAGAN FALLS, BC V0H 1R5",8431-General farm workers,2
,,Natt Farm Ltd.,"Surrey, BC V3V 4S4",8431-General farm workers,10
,,Nk'Mip Vineyards LLP,"Oliver, BC V0H 1T2",8431-General farm workers,12
,,Northern Cherries Inc,"Kelowna, BC V1V 2C6","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",1
,,,,8431-General farm workers,224
,,Odyssey Ventures Ltd.,"Oliver, BC V0H 1T1",8432-Nursery and greenhouse workers,3
,,Okanagan Sunshine Fruit Packers Ltd,"Oliver, BC V0H 1T1",8431-General farm workers,51
,,Ontime Grower Farm Ltd,"LANGLEY, BC V2Z 1L3",8431-General farm workers,6
,,P & B Growers Ltd,"Abbotsford, BC V2T 5Y7",8431-General farm workers,2
,,Pacific West Perennial Growers Ltd,"Langley, BC V2Y 2M8",8431-General farm workers,4
,,Panorama Packing Ltd,"OLIVER, BC V0H 1T7",8431-General farm workers,1
,,Partap Orchards Ltd,"KELOWNA, BC V1W  4H",8431-General farm workers,7
,,Parvinder Uppal,"Kelowna, BC V1X 7W1",8431-General farm workers,12
,,Pashaura Enterprises Ltd.,"SURREY, BC V3S 0L2","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",10
,,,,8431-General farm workers,25
,,Paul's Greenhouses Ltd.,"Osoyoos, BC V0H 1V2","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",2
,,,,8431-General farm workers,13
,,Pentage Ventures Ltd,"Penticton, BC V2A 8W3",8431-General farm workers,1
,,Peppertree Farms Ltd,"Abbotsford, BC V2T 5Y1","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",2
